run,generation,member,node,weight,zoom,scale,fitness
run-14,checkpoint-12,5,0,-2.0308652345500415,0.4265833174806466,0.9976856188581966,14.355152818424097
run-14,checkpoint-12,6,0,-1.8494327244609416,0.48014244354461466,0.9960206182943951,34.007083371734204
run-14,checkpoint-12,7,0,-1.9738906192997248,0.48220440048207525,0.9976856188581966,44.54654314662835
run-14,checkpoint-12,8,0,-1.9198469428996165,0.42846825893865575,0.9583106697521557,13.57035049180151
run-14,checkpoint-12,9,0,-1.9738906192997248,0.4265833174806466,1.0200055201218994,14.494481646623777
run-14,checkpoint-12,10,0,-1.9763239374584636,0.45112178861701174,1.0200055201218994,13.94398473062109
run-14,checkpoint-12,11,0,-1.9381612234146368,0.4532462910305405,1.1339391711963898,19.44313019711092
run-14,checkpoint-12,12,0,-2.004576467215599,0.4532462910305405,1.1407608453415412,13.721777570693542
run-14,checkpoint-12,13,0,-1.9738906192997248,0.42846825893865575,0.9583106697521557,13.747873315234267
run-14,checkpoint-12,14,0,-1.9071541608934552,0.6363692666195371,1.0924966761919892,18.169346556433037
run-14,checkpoint-12,15,0,-1.9738906192997248,0.6083270612716744,0.9746922844465578,7.3005095733247884
run-14,checkpoint-12,16,0,-1.9738906192997248,0.5709619154356915,1.0924966761919892,7.514439223978907
run-14,checkpoint-12,17,0,-1.9071541608934552,0.6722473415929253,1.0924966761919892,7.5112588543957335
run-14,checkpoint-12,18,0,-1.9863076382465754,0.5526817036768901,0.9929311341356841,22.106232810474793
run-14,checkpoint-12,19,0,-1.938938355984106,0.38739347768828547,1.0924966761919892,11.64772145567874
run-14,checkpoint-13,0,0,-1.8494327244609416,0.48670073029471567,0.9960206182943951,29.636301275537097
run-14,checkpoint-13,1,0,-2.035302243871226,0.48014244354461466,0.9960206182943951,26.26253441879449
run-14,checkpoint-13,2,0,-1.8494327244609416,0.48014244354461466,0.9610258765859678,32.14388318754919
run-14,checkpoint-13,3,0,-1.8494327244609416,0.6363692666195371,0.9827864591362204,23.67735928939983
run-14,checkpoint-13,4,0,-1.9738906192997248,0.515076289319083,0.9656893130035185,54.68609805146936
run-14,checkpoint-13,5,0,-2.0777549906535775,0.6363692666195371,0.9841363346725451,51.127449755249344
run-14,checkpoint-13,6,0,-1.8494327244609416,0.5807263735596,1.0614847138710413,49.83366459543542
run-14,checkpoint-13,7,0,-1.9863076382465754,0.6540821547962212,1.0029780812595428,27.0071467445257
run-14,checkpoint-13,8,0,-1.9071541608934552,0.6034194048524419,1.0924966761919892,17.066752414102353
run-14,checkpoint-13,9,0,-1.9811201938792775,0.48220440048207525,0.9291242973399462,49.2145219277523
run-14,checkpoint-13,10,0,-2.0777549906535775,0.49643410729727117,1.0379098840160983,47.945024678749746
run-14,checkpoint-13,11,0,-1.9071541608934552,0.6363692666195371,1.0924966761919892,51.06965856583132
run-14,checkpoint-13,12,0,-1.9863076382465754,0.44808643582249963,0.940079236987769,30.85957803434718
run-14,checkpoint-13,13,0,-1.8494327244609416,0.48220440048207525,0.9787204969016678,27.813634017934604
run-14,checkpoint-13,14,0,-1.9381612234146368,0.5431947982414628,0.993168462435288,28.45808752973283
run-14,checkpoint-13,15,0,-1.9751718142433752,0.4878523641419044,0.993168462435288,29.717906547194413
run-14,checkpoint-13,16,0,-1.9738906192997248,0.5710664338453864,1.0288109248582522,28.031714963810614
run-14,checkpoint-13,17,0,-1.8851653466391314,0.4967485397191753,0.9908261190998796,52.7323222951788
run-14,checkpoint-13,18,0,-1.9381612234146368,0.5836076281174127,1.0924966761919892,34.07660134000302
run-14,checkpoint-13,19,0,-1.9863076382465754,0.5275785156794338,0.9870890515208706,21.200995542522183
run-14,checkpoint-0,0,0,1.355482689441194,-0.16111006070799916,0.9745378761757598,19.216120939526746
run-14,checkpoint-0,1,0,-1.9825416436869208,0.24416514299110736,0.9012722946472781,26.635189225464252
run-14,checkpoint-0,2,0,-1.2626101473958904,0.07215369726013177,-0.2753394448911288,7.922867890845745
run-14,checkpoint-0,3,0,-0.3814277406553721,-0.7472213036111537,-0.7699687365358634,4.37131423781541
run-14,checkpoint-0,4,0,-0.5769682856591563,0.12055526531200589,0.6149685519020544,25.911227591797118
run-14,checkpoint-0,5,0,-0.12622637420791463,-0.24189069967759957,0.7987095098363384,4.671567566680972
run-14,checkpoint-0,6,0,-0.7412105604575054,-0.36946654439667914,0.8737268495357974,4.9823476456694795
run-14,checkpoint-0,7,0,-0.7576297111688352,-0.16416263420494026,0.13767023779174747,7.9442307650321995
run-14,checkpoint-0,8,0,0.32943767685756725,-0.31668875002739694,1.408154242411223,9.377770235453273
run-14,checkpoint-0,9,0,1.7200688529044237,-0.0882794776778566,-0.2528769062748001,24.340059867670593
run-14,checkpoint-0,10,0,-0.1403022003818442,-0.7821810936979816,-1.9726053821363922,4.448614976584937
run-14,checkpoint-0,11,0,0.3147720862967166,0.7943588885851456,0.06750703504130677,5.53203890536631
run-14,checkpoint-0,12,0,1.4995190050586553,-0.5445923803950348,0.2924601989730243,22.433435425381628
run-14,checkpoint-0,13,0,-1.2253439227458125,-0.9603255556903394,0.8591920752226356,4.712993434024194
run-14,checkpoint-0,14,0,-1.5499494989005222,-0.5793833139267706,-2.0227653492856748,4.684501272488078
run-14,checkpoint-0,15,0,0.2550351416932512,-0.5595442712027974,1.4655505141552134,13.618773864507789
run-14,checkpoint-0,16,0,1.6338466493079353,0.9050583505888006,0.5307165263304126,5.3429582389469745
run-14,checkpoint-0,17,0,-0.9381219179511221,0.2613073754414974,-0.31642920554727705,7.935364873713146
run-14,checkpoint-0,18,0,1.9092669667136102,0.2610146987158184,0.9784272552395038,4.678224305760432
run-14,checkpoint-0,19,0,-0.006238301307627733,-0.6912372367573023,1.2213892370863086,4.459377430652973
run-14,checkpoint-1,0,0,-1.9618173807826398,0.24416514299110736,0.9263120489107867,6.492818018600128
run-14,checkpoint-1,1,0,-2.026329495975671,0.23945880930349844,0.8586515322187183,3.586233562545573
run-14,checkpoint-1,2,0,-0.6497603373766223,0.21744901726255939,0.6340076433578395,6.459204008345253
run-14,checkpoint-1,3,0,-0.5769682856591563,0.12055526531200589,0.5789857081619977,6.276302563217444
run-14,checkpoint-1,4,0,1.3696815527436395,-0.11650863143746475,0.9189406239596897,6.997900768666714
run-14,checkpoint-1,5,0,1.355482689441194,-0.21077493874101028,0.8859114877552983,6.414096062793838
run-14,checkpoint-1,6,0,0.2550351416932512,-0.5595442712027974,1.4655505141552134,6.554697599768109
run-14,checkpoint-1,7,0,-1.9090322511143474,0.2999067605743529,0.9448703335289945,21.017098202532498
run-14,checkpoint-1,8,0,1.4995190050586553,-0.5445923803950348,0.32651797654855247,21.964579579011737
run-14,checkpoint-1,9,0,-0.5769682856591563,0.1062182570386261,0.6515979919372038,6.482279866589893
run-14,checkpoint-1,10,0,-2.0040393325386177,0.2704635307619033,0.9385921083488745,55.907219738650596
run-14,checkpoint-1,11,0,0.27845491593267496,-0.5595442712027974,1.4655505141552134,6.464642340060008
run-14,checkpoint-1,12,0,1.355482689441194,-0.16111006070799916,0.9745378761757598,14.446420856879788
run-14,checkpoint-1,13,0,1.4995190050586553,-0.5445923803950348,0.2924601989730243,12.491908051118019
run-14,checkpoint-1,14,0,-1.9825416436869208,0.24416514299110736,0.8123215724972577,6.485221809419717
run-14,checkpoint-1,15,0,-0.5769682856591563,0.12055526531200589,0.7110611784272647,6.394052717750421
run-14,checkpoint-1,16,0,1.7200688529044237,-0.0882794776778566,-0.26198670351570796,10.660647361160901
run-14,checkpoint-1,17,0,1.4995190050586553,-0.5766097471626707,0.2924601989730243,41.147097277925106
run-14,checkpoint-1,18,0,-1.9711829004769237,0.27376638616141835,0.9012722946472781,6.664961866047501
run-14,checkpoint-1,19,0,1.355482689441194,-0.16111006070799916,0.9745378761757598,6.452088355605254
run-14,checkpoint-20,0,0,-1.9115472355469634,0.5272431850805136,1.105972322781855,None
run-14,checkpoint-20,1,0,-1.9115472355469634,0.47541342110609586,1.063225713712446,None
run-14,checkpoint-20,2,0,-1.9767539431524122,0.5215834447497623,1.0732181889482784,None
run-14,checkpoint-20,3,0,-1.8352627144450915,0.4620699080170795,0.9100374068260719,None
run-14,checkpoint-20,4,0,-2.0537530120625416,0.46976532257745096,1.1515765728613772,None
run-14,checkpoint-20,5,0,-1.8857137814939386,0.3773248819720789,1.0627228313673385,None
run-14,checkpoint-20,6,0,-1.8920437149084484,0.7055138262454589,0.9100374068260719,None
run-14,checkpoint-20,7,0,-1.9216717699132173,0.5272431850805136,1.123712494840258,None
run-14,checkpoint-20,8,0,-1.9115472355469634,0.43550151207950766,1.0627228313673385,None
run-14,checkpoint-20,9,0,-1.977782783679552,0.5367521281687878,1.0732181889482784,None
run-14,checkpoint-20,10,0,-1.935538740522709,0.5272431850805136,0.9923166975121439,None
run-14,checkpoint-20,11,0,-1.9767539431524122,0.37337771556229,1.131522614156985,None
run-14,checkpoint-20,12,0,-1.9744869073861073,0.5215834447497623,0.8943604572011713,None
run-14,checkpoint-20,13,0,-1.9894320984207863,0.39356927161889527,1.0785130475030131,None
run-14,checkpoint-20,14,0,-1.9735549141522812,0.39356927161889527,1.0627228313673385,None
run-14,checkpoint-20,15,0,-1.9767539431524122,0.7055138262454589,1.0107710288856733,None
run-14,checkpoint-20,16,0,-1.9115472355469634,0.47541342110609586,1.0613229262205452,None
run-14,checkpoint-20,17,0,-1.9894320984207863,0.4617129331877545,1.1458393072217543,None
run-14,checkpoint-20,18,0,-1.9297579127702185,0.5272431850805136,0.9100374068260719,None
run-14,checkpoint-20,19,0,-2.057108869387631,0.5272431850805136,1.2404106808834594,None
run-14,checkpoint-2,0,0,1.4995190050586553,-0.5766097471626707,0.3307102558359194,4.0066658655716045
run-14,checkpoint-2,1,0,1.3501123133598987,-0.16111006070799916,0.9745378761757598,11.664022310536499
run-14,checkpoint-2,2,0,1.4900542812506412,-0.5445923803950348,0.38386931051967693,4.024251906437723
run-14,checkpoint-2,3,0,1.5188285233833707,-0.6086461954979794,0.3942153430517288,3.98855970666396
run-14,checkpoint-2,4,0,1.355482689441194,-0.16111006070799916,0.9745378761757598,20.491564451244408
run-14,checkpoint-2,5,0,1.3410859349957347,-0.18152695033398222,0.9745378761757598,8.589761141608893
run-14,checkpoint-2,6,0,1.448142456651908,-0.16111006070799916,1.0556159814164248,20.482518435358777
run-14,checkpoint-2,7,0,1.4995190050586553,-0.5448459482784858,0.2924601989730243,3.9976112742721357
run-14,checkpoint-2,8,0,1.4034535914016477,-0.5445923803950348,0.271996068026631,3.996609682189427
run-14,checkpoint-2,9,0,1.355482689441194,-0.15784260462247762,0.9028474369086464,11.919316779106934
run-14,checkpoint-2,10,0,1.4334795777885014,-0.5766097471626707,0.2500017978141707,4.034350675796278
run-14,checkpoint-2,11,0,1.356875891722741,-0.16111006070799916,1.012146349151424,16.558040652461013
run-14,checkpoint-2,12,0,1.496053144041858,-0.532893616246,0.25951722356409046,4.073773746155278
run-14,checkpoint-2,13,0,1.4435898840481909,-0.1472806509289816,0.9745378761757598,20.126516746654318
run-14,checkpoint-2,14,0,-1.9090322511143474,0.4407406702602178,0.9075982372946303,29.867069008180216
run-14,checkpoint-2,15,0,-2.0301563862889047,0.2704635307619033,0.9385921083488745,21.249224963416253
run-14,checkpoint-2,16,0,1.534026840996823,-0.5516368879922627,0.2924601989730243,4.179421094578551
run-14,checkpoint-2,17,0,1.537715854692494,-0.453054669143119,0.2924601989730243,9.422767835523345
run-14,checkpoint-2,18,0,-2.0027877507179888,0.2704635307619033,0.9385921083488745,15.177240131410814
run-14,checkpoint-2,19,0,1.3646663346042618,-0.21107992838234052,0.9745378761757598,19.45288180474419
run-14,checkpoint-6,0,0,-2.015460475471116,0.5320694348923474,1.0348204122928328,32.20059779090504
run-14,checkpoint-6,1,0,-1.876576795080949,0.508630625998418,0.9897740589426232,33.77006975216694
run-14,checkpoint-6,2,0,-1.9665170027602443,0.5320694348923474,0.9075982372946303,9.804726976090802
run-14,checkpoint-6,3,0,-2.0162635647216534,0.5669464780641601,0.9075982372946303,28.18490486114435
run-14,checkpoint-6,4,0,-1.9950292649989878,0.4894435598910962,0.8781347066660221,23.61197223668141
run-14,checkpoint-6,5,0,-1.8698002885740905,0.44585613266656865,1.0016977159172364,27.325576264983955
run-14,checkpoint-6,6,0,-2.0162635647216534,0.5320694348923474,0.9075982372946303,9.897849913645059
run-14,checkpoint-6,7,0,-1.9088735295387766,0.49477062944999906,0.9490123259790244,33.85131903615244
run-14,checkpoint-6,8,0,-1.9570903499122103,0.5245664515797814,1.0302448982790409,33.33434476937769
run-14,checkpoint-6,9,0,-1.9090322511143474,0.4605132933527285,0.8915774698798143,23.269918025381553
run-14,checkpoint-6,10,0,-1.8468190985513018,0.5337202494024849,0.8781347066660221,9.831437550774208
run-14,checkpoint-6,11,0,-1.8698002885740905,0.49848005979609783,1.05390479792162,8.019147598914454
run-14,checkpoint-6,12,0,-1.9090322511143474,0.5320694348923474,0.8781347066660221,9.761486172432061
run-14,checkpoint-6,13,0,-1.933502110619673,0.5476129366356279,0.8997380954725025,60.028503145211815
run-14,checkpoint-6,14,0,-1.8809496240827444,0.5320694348923474,0.8781347066660221,9.710383156005102
run-14,checkpoint-6,15,0,-1.9290339771922838,0.5320694348923474,0.873291027678633,27.674995138468205
run-14,checkpoint-6,16,0,-1.9090322511143474,0.5320694348923474,0.9560570404409394,31.581471854311836
run-14,checkpoint-6,17,0,-1.8476912494343019,0.5166250253500012,0.8357554396871271,27.229477136992138
run-14,checkpoint-6,18,0,-1.787733814337052,0.5551442422795729,0.9536707123370423,26.418744656325554
run-14,checkpoint-6,19,0,-1.8698002885740905,0.5320694348923474,0.8825626639511337,9.858258059770796
run-14,checkpoint-5,0,0,-2.0162635647216534,0.5320694348923474,0.9075982372946303,21.14520757955697
run-14,checkpoint-5,1,0,-1.9090322511143474,0.5829092854433582,0.8877962837948403,20.834141073017175
run-14,checkpoint-5,2,0,-1.9090322511143474,0.5320694348923474,0.8701901053919364,33.74821620297367
run-14,checkpoint-5,3,0,-2.0162635647216534,0.5643093147516003,0.9322468386938461,24.979431891355222
run-14,checkpoint-5,4,0,-1.9180915201011655,0.5320694348923474,0.9075982372946303,30.978040019222046
run-14,checkpoint-5,5,0,-1.8698002885740905,0.4588746195194866,0.9270817697234823,35.55165303668398
run-14,checkpoint-5,6,0,-2.0162635647216534,0.5320694348923474,0.8829979610887798,29.055653410738604
run-14,checkpoint-5,7,0,-1.9090322511143474,0.5320694348923474,0.8781347066660221,32.86236892538575
run-14,checkpoint-5,8,0,-2.0162635647216534,0.5320694348923474,0.9075982372946303,28.401184148618857
run-14,checkpoint-5,9,0,-1.8302548626434396,0.4588746195194866,0.9739846259441644,22.642806751785557
run-14,checkpoint-5,10,0,-2.0162635647216534,0.5320694348923474,0.9075982372946303,44.21813558733745
run-14,checkpoint-5,11,0,-1.8537264179764243,0.4407406702602178,1.0478429334289832,16.343334807942828
run-14,checkpoint-5,12,0,-1.7925368867091018,0.4138799805737563,0.9270817697234823,13.324979914147441
run-14,checkpoint-5,13,0,-1.9090322511143474,0.508630625998418,1.0302448982790409,60.0247264114838
run-14,checkpoint-5,14,0,-1.9933959441816027,0.4407406702602178,0.8786065675009167,27.020621886269325
run-14,checkpoint-5,15,0,-1.8537264179764243,0.4407406702602178,0.9270817697234823,17.037133189909557
run-14,checkpoint-5,16,0,-1.8444669459839165,0.4407406702602178,0.8809264871429284,25.47459807402716
run-14,checkpoint-5,17,0,-1.9090322511143474,0.5320694348923474,0.9075982372946303,29.96292071672151
run-14,checkpoint-5,18,0,-1.8868051447970138,0.5320694348923474,0.9063992795199349,25.07840410226456
run-14,checkpoint-5,19,0,-1.8537264179764243,0.3048824394319112,0.8361870451927607,13.1012504212081
run-14,checkpoint-8,0,0,-1.9341347734470864,0.5587788517136464,0.9229054100416394,19.81297103435616
run-14,checkpoint-8,1,0,-1.9417612919258396,0.608037866023022,1.0290848696731785,28.445147963740933
run-14,checkpoint-8,2,0,-1.9398547080608484,0.5718846690282579,1.0302448982790409,12.44891035250221
run-14,checkpoint-8,3,0,-1.9790498963321284,0.5205852322035901,0.9505539494818689,27.04934919700366
run-14,checkpoint-8,4,0,-1.9027284117312344,0.5476129366356279,0.9389281661888762,31.857493225781607
run-14,checkpoint-8,5,0,-1.933502110619673,0.5750050540024196,1.0302448982790409,25.66501676268276
run-14,checkpoint-8,6,0,-1.9729593879303073,0.6288064629005101,0.9813725390490853,40.7722881135808
run-14,checkpoint-8,7,0,-2.0785063959701096,0.4851105329332255,0.9560570404409394,30.760149899628182
run-14,checkpoint-8,8,0,-1.9259859179687067,0.5602348961232415,0.9820436713250159,48.69055099529331
run-14,checkpoint-8,9,0,-1.933502110619673,0.5531326132788821,0.9135160210568987,23.093831664853795
run-14,checkpoint-8,10,0,-1.8741461560134085,0.475671455344119,1.071304868999319,27.573281330801468
run-14,checkpoint-8,11,0,-1.9417612919258396,0.5399905031233744,0.9882151117370711,12.725520162919098
run-14,checkpoint-8,12,0,-1.903234327065345,0.49477062944999906,1.139470029946923,23.73698098800817
run-14,checkpoint-8,13,0,-1.9090322511143474,0.4632632583319547,0.9734715747817992,22.852010719824037
run-14,checkpoint-8,14,0,-1.933854493447174,0.5476129366356279,0.99864824355257,39.39064546936447
run-14,checkpoint-8,15,0,-1.9417612919258396,0.5284287954157281,1.0290848696731785,27.617555926188984
run-14,checkpoint-8,16,0,-1.9417612919258396,0.5284287954157281,1.0791994792996713,55.51725924519711
run-14,checkpoint-8,17,0,-1.8836297743265265,0.4727931138856931,0.9663126480986938,23.070728670998932
run-14,checkpoint-8,18,0,-1.9539479935153066,0.4295780672595477,1.0200055201218994,34.60938283149423
run-14,checkpoint-8,19,0,-2.034416072092548,0.5245664515797814,0.9663126480986938,48.02581647483797
run-14,checkpoint-9,0,0,-1.9259859179687067,0.5602348961232415,0.9813725390490853,21.623188217029345
run-14,checkpoint-9,1,0,-2.004886440434924,0.4295780672595477,1.0791994792996713,21.03664988379235
run-14,checkpoint-9,2,0,-1.9733624586254939,0.5284287954157281,0.9663126480986938,45.36502388307186
run-14,checkpoint-9,3,0,-1.9958491487488603,0.5702245298802102,0.9813725390490853,26.132483754414817
run-14,checkpoint-9,4,0,-1.9539479935153066,0.39168308553149717,0.9663126480986938,28.49917786381133
run-14,checkpoint-9,5,0,-2.034416072092548,0.6288064629005101,0.9316956636956272,15.523285540785599
run-14,checkpoint-9,6,0,-2.034416072092548,0.5531093082706331,1.0200055201218994,38.66097369008198
run-14,checkpoint-9,7,0,-1.933854493447174,0.5245664515797814,1.0444071589253767,12.12383007302657
run-14,checkpoint-9,8,0,-1.9738906192997248,0.4265833174806466,1.0200055201218994,41.88618333577767
run-14,checkpoint-9,9,0,-1.9417612919258396,0.4962527171268881,0.9813725390490853,24.264897370301505
run-14,checkpoint-9,10,0,-2.011516738598185,0.5245664515797814,0.9717378440520422,28.2281217797203
run-14,checkpoint-9,11,0,-1.9539479935153066,0.4295780672595477,1.0791994792996713,40.96609864002976
run-14,checkpoint-9,12,0,-1.9259859179687067,0.6027387401211137,1.010379532669385,12.12811376932488
run-14,checkpoint-9,13,0,-1.9601327397826287,0.4672550820202759,0.9663126480986938,21.5834379212525
run-14,checkpoint-9,14,0,-1.8796784481866415,0.4798153842938224,1.0549931036649483,35.02398582883523
run-14,checkpoint-9,15,0,-2.034416072092548,0.5602348961232415,0.9820436713250159,27.996850686897567
run-14,checkpoint-9,16,0,-1.9417612919258396,0.5284287954157281,1.0791994792996713,26.2095690204065
run-14,checkpoint-9,17,0,-1.9539479935153066,0.3094272243756933,1.0200055201218994,22.69421250728233
run-14,checkpoint-9,18,0,-1.9417612919258396,0.47525601853406274,1.0139203079579757,36.39169140619535
run-14,checkpoint-9,19,0,-1.9539479935153066,0.5284287954157281,1.0791994792996713,12.364629175157969
run-14,checkpoint-10,0,0,-1.8796784481866415,0.47525601853406274,0.9660552122689361,7.903153425964075
run-14,checkpoint-10,1,0,-1.9733624586254939,0.4798153842938224,1.0064448261301238,5.183851366366723
run-14,checkpoint-10,2,0,-2.0254104880273887,0.38346779362121686,1.1148956507748515,20.49259698963075
run-14,checkpoint-10,3,0,-2.095516458074042,0.45631072073258144,1.1262547410413268,6.671852759087546
run-14,checkpoint-10,4,0,-1.9738906192997248,0.42627037201659496,1.0200055201218994,6.46103113617529
run-14,checkpoint-10,5,0,-1.940935056389597,0.6822198993521774,0.9815715743336715,5.551943023173584
run-14,checkpoint-10,6,0,-1.9687736933604016,0.6265966745835412,1.0340851297768558,39.980807600972255
run-14,checkpoint-10,7,0,-1.9733624586254939,0.5284287954157281,0.9663126480986938,22.580100425203977
run-14,checkpoint-10,8,0,-1.9417612919258396,0.4265833174806466,1.0139203079579757,6.4357483263851085
run-14,checkpoint-10,9,0,-1.9738906192997248,0.4265833174806466,1.0200055201218994,44.78196802449239
run-14,checkpoint-10,10,0,-1.9425761964189359,0.4295780672595477,0.9995253291063773,14.472468279657388
run-14,checkpoint-10,11,0,-1.9733624586254939,0.47525601853406274,0.9727272266589329,14.006996855604163
run-14,checkpoint-10,12,0,-1.9539479935153066,0.47525601853406274,0.9645437511917029,5.1810468895157005
run-14,checkpoint-10,13,0,-1.9983600368773096,0.47525601853406274,1.0791994792996713,42.686376007323496
run-14,checkpoint-10,14,0,-1.9417612919258396,0.4295780672595477,1.0578209384388335,5.142594996839599
run-14,checkpoint-10,15,0,-1.9417612919258396,0.5124969679868038,0.9256553532905292,5.147372650327624
run-14,checkpoint-10,16,0,-1.9738906192997248,0.42846825893865575,1.0492832414877653,43.9345860095169
run-14,checkpoint-10,17,0,-1.8796784481866415,0.4798153842938224,1.0200055201218994,5.208316868615211
run-14,checkpoint-10,18,0,-2.034416072092548,0.4841365764702256,1.0200055201218994,27.831474648523916
run-14,checkpoint-10,19,0,-1.9738906192997248,0.4798153842938224,0.9929311341356841,39.51032445730288
run-14,checkpoint-17,0,0,-1.982464423877778,0.4504705139415106,1.0818042749035854,4.611419591063502
run-14,checkpoint-17,1,0,-1.9767539431524122,0.47541342110609586,1.0732181889482784,34.41177150620617
run-14,checkpoint-17,2,0,-1.8819409938396405,0.46976532257745096,0.9872052764772873,4.660157191712127
run-14,checkpoint-17,3,0,-1.953958134054221,0.6567493913922555,1.0802859424606641,25.643100869955543
run-14,checkpoint-17,4,0,-1.9538723046409374,0.47541342110609586,1.0802859424606641,23.11510917784563
run-14,checkpoint-17,5,0,-1.9471939418088908,0.41950802985962343,1.0512743417630392,5.132181906350925
run-14,checkpoint-17,6,0,-1.984346552033543,0.6172612706518358,1.0265085596131134,23.686516686744596
run-14,checkpoint-17,7,0,-1.9071541608934552,0.5675347641476073,0.9812829523829818,21.913746396309623
run-14,checkpoint-17,8,0,-1.8137118495472093,0.46976532257745096,0.9700564835075095,4.8071010435537245
run-14,checkpoint-17,9,0,-1.977782783679552,0.720218872499948,1.0924966761919892,34.19414892247058
run-14,checkpoint-17,10,0,-1.8926880860047814,0.542784090988749,0.9992066978649456,19.578599986098634
run-14,checkpoint-17,11,0,-1.827709500968257,0.5811473339988451,1.0363815387731892,22.657394964148313
run-14,checkpoint-17,12,0,-1.9811201938792775,0.6567493913922555,1.1458393072217543,36.24106460736571
run-14,checkpoint-17,13,0,-2.0267422460862674,0.5290495820337139,0.9812829523829818,25.720260133781412
run-14,checkpoint-17,14,0,-1.9538723046409374,0.6139090597479294,1.0802859424606641,22.733399754326456
run-14,checkpoint-17,15,0,-1.994700764118602,0.5650163129376384,0.9123047960455165,23.493970481760922
run-14,checkpoint-17,16,0,-1.9458115972823047,0.6172612706518358,1.0802859424606641,28.78508179075329
run-14,checkpoint-17,17,0,-1.9071541608934552,0.5964184624050124,1.0739428650179637,21.51496521009138
run-14,checkpoint-17,18,0,-1.9658982147610455,0.46976532257745096,0.9700564835075095,60.016794941757404
run-14,checkpoint-17,19,0,-1.9071541608934552,0.6172612706518358,1.0546532427180764,41.04138982565767
run-14,checkpoint-7,0,0,-1.982104272794652,0.5245664515797814,1.0302448982790409,46.04104628888002
run-14,checkpoint-7,1,0,-1.9088735295387766,0.49477062944999906,0.9490123259790244,21.912492099602513
run-14,checkpoint-7,2,0,-1.8901143951929842,0.5245664515797814,0.9897740589426232,24.292517114684415
run-14,checkpoint-7,3,0,-1.933502110619673,0.5476129366356279,0.9882151117370711,56.91614526146115
run-14,checkpoint-7,4,0,-1.9570903499122103,0.5245664515797814,0.9897740589426232,5.044943850796721
run-14,checkpoint-7,5,0,-1.9455599086642301,0.5718846690282579,1.0302448982790409,39.662736141134545
run-14,checkpoint-7,6,0,-1.908117028761937,0.5320694348923474,0.8936838810015051,4.766667218556334
run-14,checkpoint-7,7,0,-1.9245719242752675,0.49477062944999906,0.9560570404409394,32.80227377561559
run-14,checkpoint-7,8,0,-1.9626084478074166,0.5476129366356279,0.9796979786421881,21.24041339730982
run-14,checkpoint-7,9,0,-1.933502110619673,0.429775242908898,0.8997380954725025,4.615912433470887
run-14,checkpoint-7,10,0,-1.933502110619673,0.5245664515797814,0.8997380954725025,22.039765667356136
