generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
16,20,1,10.663218811658693,10.288533322028997,50.43765536116063,0,156.05676865577698,run-4
17,20,1,21.783520756366705,6.49476069478775,34.322526280644404,0,284.33794021606445,run-4
18,20,1,18.22676146989972,6.44542174541642,30.8182722649654,0,234.21300077438357,run-4
19,20,1,13.566739926003274,9.611863148848714,33.45464161268939,0,193.45680451393127,run-4
0,20,1,8.955726235227013,9.18090428047763,30.183160553047504,0,130.29271268844604,run-13
1,20,1,21.23779212898264,11.486578191238422,46.32708811468221,0,265.579185962677,run-13
2,20,1,17.42928792285577,11.73762794971578,55.0808476581857,0,224.67285680770877,run-13
3,20,1,21.692820536395832,13.878249670341749,57.498953960334894,0,265.0052785873413,run-13
4,20,1,20.13138853689544,9.242408139463905,52.77132389895616,0,250.3817446231842,run-13
5,20,1,24.297491657873437,7.927670248286834,42.3141844758625,0,303.6506967544556,run-13
6,20,1,12.338906547832307,3.756278800585426,20.93087913921879,0,138.2382824420929,run-13
7,20,1,27.092395224983107,10.292009815307877,55.39009322192892,0,324.95426535606384,run-13
8,20,1,18.29364420024552,7.807253445073952,39.230004817647895,0,228.87420129776,run-13
9,20,1,22.991829116422974,10.371698070283136,41.29375964203815,0,283.04674243927,run-13
10,20,1,14.410114278428043,13.362119487360914,42.486722294046416,0,189.65752983093265,run-13
11,20,1,12.236426681401609,8.181351644783371,26.97400665749649,0,165.18495178222656,run-13
12,20,1,19.48185800135521,17.150384074349123,56.655576252886895,0,223.02469491958615,run-13
13,20,1,28.72347350986187,9.477847128067316,60.01168705524778,0,345.37076139450073,run-13
14,20,1,29.820198748831437,10.413906465222654,46.2370481585,0,354.2378170490265,run-13
15,20,1,27.718685915694305,11.019055350749236,56.2839781019055,0,345.8771758079529,run-13
16,20,1,28.662793517680075,13.39463871863186,60.03134049917929,0,337.3487768173218,run-13
17,20,1,12.155270293466211,10.856660275375509,45.92570465597719,0,170.21264743804932,run-13
18,20,1,26.545651365084478,16.094438769944663,60.01222821811773,0,301.8643865585327,run-13
19,20,1,33.42910788862922,10.425302611393748,54.39206200925251,0,389.3684923648834,run-13
0,20,1,8.428891522882179,8.776311462267401,39.61304621931353,0,111.50734949111938,run-19
1,20,1,11.789498018392678,9.898440449341653,35.84344240430491,0,162.05504631996155,run-19
2,20,1,17.314899242984986,8.369859227694638,29.026635219737837,0,246.15841913223267,run-19
3,20,1,26.97582192069348,13.653244057373524,60.00737897169165,0,321.490257024765,run-19
4,20,1,18.700370349420425,8.7377178562235,39.00305986863942,0,238.9775018692017,run-19
5,20,1,17.38761039005257,12.21954187704102,40.68375284095253,0,214.6726305484772,run-19
6,20,1,26.089000495253167,9.326058897909864,56.76437279873439,0,321.934383392334,run-19
7,20,1,28.581143026474603,15.08407481951394,60.019536016495664,0,341.2420229911804,run-19
8,20,1,31.126220597745032,12.900910920695042,60.05796671669776,0,367.38236784935,run-19
9,20,1,30.232668313124293,16.041354552938614,60.02206429025089,0,341.2716190814972,run-19
10,20,1,27.593316540706542,8.810546445356353,52.2318408455334,0,329.6072969436645,run-19
11,20,1,24.87076165614268,11.661357144090411,60.058005633514405,0,308.5199420452118,run-19
12,20,1,31.424809580845647,7.125589776531226,49.0171052664768,0,368.4051699638367,run-19
13,20,1,28.74247816978833,14.075440474540835,60.00638310033701,0,336.98302483558655,run-19
14,20,1,24.83380000102395,6.2715550491656895,32.37674541500496,0,301.4812726974488,run-19
15,20,1,6.601078816814686,4.022215560468489,22.64752239351176,0,91.4963641166687,run-19
16,20,1,15.28444386939834,12.538613623340964,40.02767012184638,0,201.8042025566101,run-19
17,20,1,29.319921749861063,11.70588119044766,54.10876669571774,0,343.48911142349243,run-19
18,20,1,22.52033337103917,9.612230704317254,44.14011243567761,0,280.70918464660645,run-19
19,20,1,29.495433376826583,12.145727466449594,53.60803158274182,0,352.2950646877289,run-19
0,20,1,5.524728035497537,2.487663003308532,11.728304221608653,0,78.6121335029602,run-2
1,20,1,10.735742270399768,15.578299540142655,55.81922413890359,0,144.8323359489441,run-2
2,20,1,15.004329187425313,5.346434116888431,28.268905693232178,0,192.1138777732849,run-2
3,20,1,10.717164408310326,6.269384444766446,32.98440985181304,0,145.6493685245514,run-2
4,20,1,19.56010564335921,10.193397263866071,38.92355897412381,0,255.4855992794037,run-2
5,20,1,15.203638733640616,14.220743458534365,59.03315257024345,0,197.6635050773621,run-2
6,20,1,5.265625544180209,2.2383982968503333,9.480009502769304,0,78.71424674987793,run-2
7,20,1,17.73534705413011,7.674916324798243,27.558947406092503,0,246.72756266593933,run-2
8,20,1,19.837722511518177,4.3108312225431895,26.34360734310259,0,250.87565302848816,run-2
9,20,1,15.528938794189378,11.579267736440276,46.824478087953246,0,198.3216049671173,run-2
10,20,1,21.25974546596844,9.054224544638895,44.29522249264601,0,265.64957189559937,run-2
11,20,1,15.158397242562367,6.920206279207414,24.74069309658486,0,201.85574436187744,run-2
12,20,1,19.65415455035691,12.166507212723875,57.85605643993632,0,269.3863034248352,run-2
13,20,1,25.47167198508994,12.225539151406307,51.92733018113527,0,321.06446719169617,run-2
14,20,1,7.936600224837671,3.667453467643617,13.599082790823983,0,116.10043454170228,run-2
15,20,1,21.19349665036393,5.294259875964473,30.11713716241565,0,267.90499687194824,run-2
16,20,1,6.102041009706937,6.056175857246911,21.809516536091984,0,102.086256980896,run-2
17,20,1,9.587275618636845,7.502407431505517,23.920485427665824,0,130.94042253494263,run-2
18,20,1,4.134129317311731,0.255536935877744,4.6963091902446745,0,70.14626455307007,run-2
19,20,1,20.00030713266668,8.621396077549676,40.737008424414896,0,247.2034227848053,run-2
0,20,1,19.046204033471025,12.441919212351465,60.01858895244278,0,231.4928061962128,run-3
1,20,1,13.809793111035528,9.592626666166838,47.320311058908885,0,179.48968529701233,run-3
2,20,1,11.635632671455529,8.856264145389721,33.63589718333044,0,167.5074348449707,run-3
3,20,1,20.03195605529004,6.480631828587419,37.297027362673525,0,253.61554503440857,run-3
4,20,1,11.92597635551408,5.919037422193483,23.7880299022204,0,165.802583694458,run-3
5,20,1,12.101154993108535,10.758495002838853,49.099014404746015,0,165.22345995903015,run-3
6,20,1,24.42878053213489,8.95917599588025,46.33796966434216,0,291.9352490901947,run-3
7,20,1,23.80730726902969,9.169130117355662,41.87808355558207,0,304.696528673172,run-3
8,20,1,19.89327479254267,8.397103993179078,44.106738372188296,0,262.2112166881561,run-3
9,20,1,23.27506901757942,10.61167307348569,46.32969193076757,0,322.3366906642914,run-3
10,20,1,11.851489591585704,6.564279992747827,20.566426035704264,0,158.8096935749054,run-3
11,20,1,21.424475677214957,10.012251823728976,48.94251037393051,0,270.8291985988617,run-3
12,20,1,8.223531868962649,8.863496448331842,27.23389759018372,0,116.2057807445526,run-3
13,20,1,5.967536053792129,4.3871972997642095,18.16009393505819,0,84.22958207130432,run-3
14,20,1,13.574197516854143,11.38701472513846,51.88425307038229,0,182.34956669807437,run-3
15,20,1,10.549775192313248,8.880440009466813,37.97099232426902,0,146.36896872520447,run-3
16,20,1,17.908812606944675,7.313272221179527,31.784660023117,0,223.3576946258545,run-3
17,20,1,4.060393631720796,0.1453094679298689,4.363979883424005,0,68.02070617675781,run-3
18,20,1,13.5035376806223,9.54853726680662,35.92985553980003,0,187.0480847358704,run-3
19,20,1,13.089995956926948,11.319004423462951,36.427868597877456,0,173.6590452194214,run-3
0,20,1,13.120651620029932,13.41860713116726,49.897882428237736,0,173.5258750915527,run-0
1,20,1,24.30618274152277,10.55092741115746,60.01504331204197,0,314.97667837142944,run-0
2,20,1,9.26420632541717,7.324449708010714,27.15852063096842,0,130.53713417053223,run-0
3,20,1,14.386327872219942,11.398449079991911,39.84402286844247,0,194.71584343910217,run-0
4,20,1,18.186197877516022,12.196905667635852,39.05943233158861,0,233.6508436203003,run-0
5,20,1,14.866548102516926,9.434092748846954,38.45249257372172,0,197.70026516914368,run-0
6,20,1,30.65358268401376,6.753934219484318,42.74149952626813,0,364.9601712226868,run-0
7,20,1,22.195647274048483,9.524394428597711,47.64311764245525,0,273.3204493522644,run-0
8,20,1,19.699584111467782,5.83303737009284,36.51636347041217,0,247.1195569038391,run-0
9,20,1,22.15884689425428,12.077175563963452,43.84655080593646,0,274.7345447540283,run-0
10,20,1,29.958016925266456,11.785874267359286,60.010801375443485,0,346.67032861709595,run-0
11,20,1,19.99571838752891,7.39974866043958,32.79302415596144,0,251.48696208000183,run-0
12,20,1,28.573103412706963,9.774759334818183,60.00937901071651,0,338.23196482658386,run-0
13,20,1,24.059006794418167,7.978094893470227,45.56203008605709,0,294.9272575378418,run-0
14,20,1,24.141473465429293,6.928212742473299,39.899693388784776,0,302.2717001438141,run-0
15,20,1,36.89836467105418,10.340439465331627,60.02085057730261,0,405.3342292308808,run-0
16,20,1,17.138183625963165,12.5721490409284,45.652628362846656,0,204.94357800483704,run-0
17,20,1,19.48006796355441,8.8373394831145,30.820003947243997,0,247.73597288131717,run-0
18,20,1,22.36378675305876,16.995743482833088,60.01624374329067,0,267.424592256546,run-0
19,20,1,29.749909304370203,10.598326805282737,56.016398252794765,0,358.9147868156433,run-0
0,20,1,19.08469316743212,11.80488666918454,47.444622279856034,0,239.3257529735565,run-7
1,20,1,14.586889751388693,10.71164477634757,47.39534847563541,0,200.4378683567047,run-7
2,20,1,19.54105002236041,16.513812109407993,55.95971550788903,0,240.7686836719513,run-7
3,20,1,15.982391037327494,10.526583482201788,40.18039624608837,0,209.1564724445343,run-7
4,20,1,27.26852732681281,9.929303396976914,51.51956237742914,0,333.0816445350647,run-7
5,20,1,28.787734226313745,9.919443144494632,47.794961925143305,0,342.75623416900635,run-7
6,20,1,28.56464537789548,9.343167996264782,43.20033934807935,0,339.08067536354065,run-7
7,20,1,23.690496729982147,12.137993604576913,47.52946614317493,0,296.54373931884766,run-7
8,20,1,25.65253217084313,13.92529773350758,57.31732487475685,0,305.75702571868896,run-7
9,20,1,31.71579226247968,11.742367049754804,60.02379047039,0,370.1008024215698,run-7
10,20,1,27.579325218448982,11.247819140119754,54.54090579000975,0,329.9434289932251,run-7
11,20,1,20.96233001874881,12.88829602914148,41.08108436874543,0,264.8741657733917,run-7
12,20,1,23.02653001411502,6.250440338485643,34.396046752261974,0,285.9149799346924,run-7
13,20,1,29.644144125399585,8.633375035600086,47.669888307112046,0,353.6439960002899,run-7
14,20,1,21.88677556164475,11.314640348894295,52.66732067162757,0,271.7822971343994,run-7
15,20,1,27.622755840022943,13.383908876044952,54.87877309262236,0,330.510840177536,run-7
16,20,1,24.988266902155388,12.668946265540916,50.734915909188594,0,301.8797347545624,run-7
17,20,1,25.832645857530075,8.335340340035438,46.33365827153643,0,314.9851596355438,run-7
18,20,1,20.32843233152478,9.09711422289926,38.82481723857574,0,255.9668486118317,run-7
19,20,1,26.39015640301907,9.832747354789644,53.69584199402805,0,315.433450460434,run-7
0,20,1,15.197561771059094,7.618891765535452,25.138949810917083,0,200.36931729316711,run-8
1,20,1,13.399005797435043,6.650849801727867,33.887772268952695,0,172.3580002784729,run-8
2,20,1,13.36728410476233,11.767034927515676,42.25627126600759,0,181.4701955318451,run-8
3,20,1,19.155660128261363,10.2171603186597,48.952302859232574,0,246.29866814613345,run-8
4,20,1,14.578821591521494,11.560584085524944,46.97288473625272,0,175.64122009277344,run-8
5,20,1,29.93530125525804,13.19614751441014,60.02343041599397,0,333.4492156505585,run-8
6,20,1,27.820365817435487,12.091410983966863,60.030732523535605,0,305.74554777145386,run-8
7,20,1,16.05892397882413,14.28618477050736,50.88792185447982,0,192.98509740829468,run-8
8,20,1,32.62494232773922,11.931739167997163,60.019240259359385,0,379.2173268795013,run-8
9,20,1,21.250380931277192,7.477993041448001,30.65791334359364,0,267.6272416114807,run-8
10,20,1,33.200207258592975,11.7283498497045,60.0694386201973,0,381.080664396286,run-8
11,20,1,30.17053865006103,7.977945566490325,52.33171201240067,0,355.9376533031464,run-8
12,20,1,18.240542789531624,13.586811532392575,60.01867622149844,0,229.6714289188385,run-8
13,20,1,25.54834279602812,10.33670449680982,54.11329543808908,0,297.85053300857544,run-8
14,20,1,22.925038291115907,8.594743641326092,39.875376920573245,0,277.6369161605835,run-8
15,20,1,31.686279008801097,15.97522630839447,60.00803944867698,0,368.0035054683685,run-8
16,20,1,22.49347477956709,14.027783683623811,60.012418813687255,0,274.4905598163605,run-8
17,20,1,25.349107756575854,10.51940572216637,54.447200894924784,0,303.4519157409668,run-8
18,20,1,18.929251346078093,10.659383270281378,37.4399613605532,0,243.89049649238584,run-8
19,20,1,28.99420271203643,7.022796706561305,46.20185464948703,0,338.8206317424774,run-8
0,20,1,11.991000220907496,7.688553617156745,34.85509603235796,0,166.39681339263916,run-1
1,20,1,22.83057751263248,12.259158004055118,50.077625128486325,0,284.3555443286896,run-1
2,20,1,12.395201073225731,15.280841470057211,46.74202417209477,0,168.87498712539673,run-1
3,20,1,26.10223161127377,10.158330865134124,37.615752046757606,0,316.280882358551,run-1
4,20,1,23.46402967593688,7.768958346280482,41.729735057081605,0,291.7580063343048,run-1
5,20,1,25.727358542942103,12.515276785521596,60.007343589449775,0,310.79672622680664,run-1
6,20,1,21.20952829480241,15.221907397644658,60.029327952777415,0,257.85031366348267,run-1
7,20,1,14.283884441611528,12.22910746800339,45.97840309666287,0,185.6064784526825,run-1
8,20,1,26.11519220391744,13.77672175028087,60.055521110045554,0,320.054838180542,run-1
9,20,1,32.32243660930585,10.97836273793273,54.95068190987468,0,382.86739349365234,run-1
10,20,1,26.434760201683535,13.288542641464682,60.05675162932248,0,323.0209951400757,run-1
11,20,1,17.660789012697165,13.135051635697172,46.05464118213109,0,227.4264974594116,run-1
12,20,1,19.39509799477062,15.69088735767428,58.1827861340614,0,239.23157167434687,run-1
13,20,1,25.902661659932,10.109357143789907,60.02697855536677,0,313.48754358291626,run-1
14,20,1,30.843291318030253,7.182686959479185,47.40682904333744,0,366.39017963409424,run-1
15,20,1,30.058073990041475,10.512170807293222,48.595634902781306,0,353.1904797554016,run-1
16,20,1,33.80577369394268,7.960648070897803,51.24144803150087,0,391.4610085487366,run-1
17,20,1,22.90801201722524,7.864872386829913,45.03741965619882,0,287.41788816452026,run-1
18,20,1,27.62090813285255,15.189036555876612,59.59282827044528,0,331.4422254562378,run-1
19,20,1,26.23158036297151,8.310262204497302,40.81778897592168,0,316.344110250473,run-1
0,20,1,7.650716681463221,5.448194867258735,30.990404772964208,0,116.11799716949464,run-17
1,20,1,17.102828296863812,7.00237415521622,35.448052720310834,0,230.17956638336184,run-17
2,20,1,16.774741399885485,6.703323949759073,30.506198901631397,0,203.4231402873993,run-17
3,20,1,12.778021144217174,8.878273388142187,40.99447726316895,0,170.30258011817932,run-17
4,20,1,11.988756797095638,8.430065014932778,26.27786548352084,0,170.601539850235,run-17
5,20,1,27.72733836374409,12.60022857182262,58.51696300275672,0,328.3103358745575,run-17
6,20,1,7.496845132418992,3.562063597870324,20.09918285358222,0,97.87078213691711,run-17
7,20,1,22.455483012595828,10.169756326867493,49.5829671308779,0,277.18399691581726,run-17
8,20,1,15.16608854861874,7.413289054528238,29.045855082291943,0,203.40744972229004,run-17
9,20,1,10.082117480731624,8.969218400052748,27.046284192943467,0,152.42465257644653,run-17
10,20,1,20.0144589794943,10.355824974129623,60.02788943957084,0,246.4101569652557,run-17
11,20,1,7.871481772576907,5.373276449822,25.17758974883888,0,118.0066740512848,run-17
12,20,1,18.16533208115157,9.014787984154648,37.13798200794904,0,234.22232007980347,run-17
13,20,1,19.78929861482319,10.370151701783008,47.31236709521989,0,254.3386387825012,run-17
14,20,1,12.986995538005974,8.105059272736169,28.523925378626128,0,194.038599729538,run-17
15,20,1,21.15188074274962,8.120203842882981,43.18808516675878,0,260.326021194458,run-17
16,20,1,13.874886029978066,10.068801717946757,42.57198163996803,0,184.6910798549652,run-17
17,20,1,10.864708960449132,7.53767780916371,30.676607190412238,0,165.39289736747742,run-17
18,20,1,5.305599408665327,4.011950156170776,22.34334442388325,0,78.84905672073364,run-17
19,20,1,16.028954408211792,6.483876177308304,29.285079933471557,0,220.9038803577423,run-17
0,20,1,8.74284732733088,4.186873234881844,17.228302304686657,0,108.01449990272522,run-16
1,20,1,10.997227914912866,8.982413086421458,26.83979346033248,0,154.42182111740112,run-16
2,20,1,11.85327183339406,5.254172466824393,28.98943421832284,0,137.91890621185303,run-16
3,20,1,25.299681220741103,10.42878723523697,47.44628771829954,0,294.5239293575287,run-16
4,20,1,22.642850182693568,6.438789934150375,35.492282228072504,0,285.45069551467896,run-16
5,20,1,10.752807990053274,2.927574003082414,19.794868420218307,0,124.27179884910583,run-16
6,20,1,21.12437571483564,4.2492145119024105,38.282509521343485,0,252.32887744903564,run-16
7,20,1,21.389598583339534,10.2197767450494,37.32724243057835,0,265.6099679470062,run-16
8,20,1,15.539961442452356,7.668721351288829,32.881612643852804,0,199.5722095966339,run-16
9,20,1,22.46593600531004,9.992387315855206,46.16568690884352,0,277.45017409324646,run-16
10,20,1,20.960465834297366,10.65050704115248,54.63084667291164,0,254.11231923103333,run-16
11,20,1,10.48876367583998,9.833933072455237,43.25597255860068,0,149.56190872192383,run-16
12,20,1,23.41420825562481,7.548553238911151,40.24059575167084,0,287.8950867652893,run-16
13,20,1,4.614474575388875,5.071881231332895,24.99282320077402,0,82.57563829421997,run-16
14,20,1,8.615202260161704,9.92593972616713,35.21189856611392,0,128.6720974445343,run-16
15,20,1,12.90559082209333,5.1496584473484015,25.51718238603459,0,152.55898880958557,run-16
16,20,1,6.406672147525636,0.2561642752059084,7.373843484450845,0,87.44505476951599,run-16
17,20,1,15.059456718236794,4.297985063613171,20.380354995786924,0,181.4815435409546,run-16
18,20,1,16.021894012956224,5.491893102713814,30.051591175248603,0,210.04755401611328,run-16
19,20,1,8.04720368456933,7.53086122395201,32.42022193361864,0,124.27801036834715,run-16
0,20,1,10.190738742348726,7.312639606529336,26.769769627289183,0,145.7125141620636,run-6
1,20,1,9.147672537046674,10.771479306519788,41.024599614755495,0,128.48197507858276,run-6
2,20,1,15.724472579311044,10.460927746048457,47.71751950503808,0,202.3898603916168,run-6
3,20,1,34.74718030932748,12.410739212903652,60.01092468419138,0,397.6035714149475,run-6
4,20,1,16.08756894969367,12.851850822813477,46.96577937195196,0,200.8860642910004,run-6
5,20,1,26.27917991898563,3.677494877574428,35.21392594151605,0,318.17570757865906,run-6
6,20,1,31.1305961448057,7.082448354046521,47.75807756388247,0,362.0154387950897,run-6
7,20,1,29.43178952179769,11.206156140988796,60.01163154571136,0,347.18967604637146,run-6
8,20,1,28.531264005980603,9.31720728879095,47.9977369942473,0,339.53078866004944,run-6
9,20,1,22.74729282217557,7.851913085673113,39.52140003432757,0,286.1955802440644,run-6
10,20,1,19.072164758512667,9.82339205328689,45.88725392394346,0,244.7187376022339,run-6
11,20,1,23.75709035858357,10.604817572647018,40.56765408183016,0,294.52695322036743,run-6
12,20,1,15.005539027778651,10.224123186818495,37.06887095594924,0,207.28324151039124,run-6
13,20,1,27.81917345242375,11.9137837693432,59.55344058225011,0,330.2864077091217,run-6
14,20,1,22.913574671836432,4.8265022509715685,27.972959221961467,0,288.88226771354675,run-6
15,20,1,27.838016584140234,8.397165986806868,60.02198511849261,0,333.3199710845947,run-6
16,20,1,26.432357632617105,9.254576534889058,60.00044991846516,0,324.24367666244507,run-6
17,20,1,29.81393976972098,17.4737895220833,60.02694031200416,0,339.9481332302093,run-6
18,20,1,18.83883093047729,12.444603060516696,39.863236444826704,0,236.92657828330996,run-6
19,20,1,20.666202102866503,8.676556895907435,35.0490992817615,0,261.2982723712921,run-6
0,20,1,8.603942229593342,6.831297272527493,28.820109674131785,0,124.98852038383484,run-11
1,20,1,12.09792237261189,8.750503204298889,38.40724026234849,0,173.01421070098877,run-11
2,20,1,16.486526841443144,4.567140872071987,29.704391670499763,0,209.12701892852783,run-11
3,20,1,17.582463670812533,11.214319718072172,60.02246827696017,0,216.60630583763125,run-11
4,20,1,4.3599137075787295,0.3943622945895716,5.10682194713739,0,71.932856798172,run-11
5,20,1,4.036777664735821,0.716429977015614,4.442474175322593,0,76.66957116127014,run-11
6,20,1,15.814916184025668,8.75922927494823,25.64989144987332,0,210.0714919567108,run-11
7,20,1,22.65713476250688,8.552525976027145,38.90417375907577,0,313.55900955200195,run-11
8,20,1,7.625661788111013,5.696724334399408,22.669177640499864,0,118.79367446899414,run-11
9,20,1,16.802829975518534,6.147268714851851,25.35270970418362,0,225.83565020561215,run-11
10,20,1,17.40671911388276,9.529748447386035,44.067507001732096,0,221.8584258556366,run-11
11,20,1,8.412995516711467,5.205199437985969,29.914065262700515,0,118.13868141174316,run-11
12,20,1,4.0596980683741215,0.088506386598843,4.301541487292037,0,66.58924150466919,run-11
13,20,1,10.23777085250351,3.892115626138847,26.198580369933225,0,144.9549901485443,run-11
14,20,1,16.72762665396028,1.6223728737957115,19.99720539655002,0,223.63336491584775,run-11
