generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
0,20,1,11.198249560664928,8.209110327888983,29.069815396498843,0,139.98117995262146,run-14
1,20,1,21.22627253582573,14.119549399509603,51.9227020266543,0,265.12533950805664,run-14
2,20,1,25.018643865101765,11.01368880580642,53.00173454814482,0,306.2572133541107,run-14
3,20,1,30.210636635526168,10.521991029474057,48.47507064628301,0,359.0380172729492,run-14
4,20,1,28.08056714616656,10.974509387998594,60.001642144612056,0,343.1378827095032,run-14
5,20,1,27.435151857833752,9.78327137428307,45.51727576758133,0,329.8695418834686,run-14
6,20,1,24.423671002318347,11.808800678480177,39.78075163384192,0,301.06142711639404,run-14
7,20,1,7.350022542410092,5.757733301213001,23.653152781778623,0,102.3180058002472,run-14
8,20,1,28.51212344504112,12.630462211855512,60.01482771103979,0,336.24920749664307,run-14
9,20,1,25.750154600738377,9.397342572515711,51.669731058301664,0,317.3021631240845,run-14
10,20,1,14.22315625863427,9.992034397861351,44.27815709555591,0,184.38201260566711,run-14
11,20,1,24.894760509457157,9.661536165405815,44.35169914139568,0,303.6843523979187,run-14
12,20,1,12.58329122345094,6.042931918524992,20.7699962657629,0,169.90032768249512,run-14
13,20,1,28.1193799272324,10.43445708575435,49.43913138507201,0,355.2785255908966,run-14
14,20,1,31.68355015838469,10.585142630347038,53.84569604453306,0,382.1496312618256,run-14
15,20,1,32.80420028151157,12.466282552341529,60.028530243300985,0,389.127610206604,run-14
16,20,1,18.56403272069577,11.028479561100516,33.08697297508842,0,236.1025445461273,run-14
17,20,1,11.94217258593524,10.3681889430195,39.38668204697811,0,164.08973574638367,run-14
18,20,1,24.03378223140679,13.22865892252071,60.02897501557378,0,293.2018933296204,run-14
19,20,1,21.20404548659176,7.566920567431697,42.69280026916712,0,262.1202187538147,run-14
0,20,1,8.249302038216621,5.681239215049201,28.403176152831158,0,128.1088366508484,run-10
1,20,1,11.16669439265842,14.30009228677324,60.02547216086443,0,150.95101189613342,run-10
2,20,1,26.99281498103712,11.903531443232865,54.236386716927456,0,321.9130868911743,run-10
3,20,1,12.8783371957674,12.38683275237132,50.86361984828503,0,174.84172010421753,run-10
4,20,1,26.43195720026633,8.438171610771105,42.04304045871487,0,317.12562108039856,run-10
5,20,1,25.772853061561584,4.790884184241032,44.69136654415669,0,312.454889535904,run-10
6,20,1,21.572666291819157,6.649409286023153,41.24421047721136,0,274.8593912124634,run-10
7,20,1,27.253306798838576,7.28159113184989,48.93541403741298,0,326.58225178718567,run-10
8,20,1,26.68767154240565,10.891985523689916,50.57794517249141,0,312.8238215446472,run-10
9,20,1,31.921878114803555,8.977397601299733,56.12089919990142,0,368.315762758255,run-10
10,20,1,29.240476918023944,8.761197199506318,60.02104959270044,0,347.35968589782715,run-10
11,20,1,26.35333427928241,11.787645567282798,60.08703397137581,0,320.7952399253845,run-10
12,20,1,31.809170086829376,9.334136784858009,60.01659730031535,0,373.6451852321625,run-10
13,20,1,30.692602634708457,11.134924729785142,53.19556427521008,0,363.52401185035706,run-10
14,20,1,33.769931867753385,8.75628867099688,50.31700964565353,0,392.9621624946594,run-10
15,20,1,31.97604778808062,10.560951317923612,60.01796984347882,0,357.834685087204,run-10
16,20,1,24.312371034897872,12.767725551226023,60.00577825815704,0,297.34100461006165,run-10
17,20,1,26.473091053149965,8.287637395531618,60.00379435992025,0,312.5034046173096,run-10
18,20,1,29.655538354699207,11.612481355120678,60.00256666830607,0,353.34406900405884,run-10
19,20,1,14.091765088959662,9.290161326408604,37.13402134429871,0,188.23694252967837,run-10
0,20,1,5.587322978808549,6.720656799755024,25.353655791865783,0,82.2572569847107,run-15
1,20,1,20.715314613178013,10.14703356779762,38.82622189337454,0,259.1202218532562,run-15
2,20,1,21.222867560366048,14.440899994130309,60.012337592462586,0,264.68192625045776,run-15
3,20,1,17.914756666267042,14.737224861343556,48.16169690981818,0,227.12476634979248,run-15
4,20,1,27.61144807285863,14.110565821849526,60.0040900232659,0,331.1925616264343,run-15
5,20,1,21.099911412736624,13.751545373911288,44.52857437921492,0,264.0106644630432,run-15
6,20,1,24.97821398410284,11.821601231733345,60.025470268483765,0,306.1380109786988,run-15
7,20,1,25.12094212819916,12.90343899186002,60.02952244559785,0,294.0527114868164,run-15
8,20,1,35.27083088052568,15.034861475793036,60.02155647181298,0,404.716964006424,run-15
9,20,1,31.060179086085714,7.859786780279088,49.33234808719206,0,366.85863280296326,run-15
10,20,1,26.437441195609523,7.8399893869586466,43.8676079763898,0,319.61472964286804,run-15
11,20,1,22.59351523926404,6.892946928049884,40.15717633978361,0,286.929559469223,run-15
12,20,1,30.47546309445739,14.00610948514626,60.02421513509626,0,350.9925448894501,run-15
13,20,1,28.863719460058377,8.17042306966164,43.5047854496688,0,346.10807394981384,run-15
14,20,1,30.85679889112072,10.685583941216104,60.02531942629989,0,363.2274112701416,run-15
15,20,1,20.41496530251158,1.7034571499935864,25.52398092525166,0,257.9038999080658,run-15
16,20,1,35.568569965616135,9.5202602911605,53.13394840832031,0,410.4505782127381,run-15
17,20,1,28.316415668053043,10.964149979622093,57.59976883999023,0,338.4350793361664,run-15
18,20,1,23.950231056354852,8.522388795226544,40.47893134284114,0,294.4797704219818,run-15
19,20,1,32.7494996045993,9.071342418975274,54.93404546144891,0,383.5105650424957,run-15
0,20,1,14.951439271759458,9.09394652937396,25.14699003396543,0,191.2357861995697,run-4
1,20,1,20.205826438406305,10.748820643498606,58.85926013327392,0,252.3776376247406,run-4
2,20,1,16.0339835666032,8.458799083104218,29.23758857092028,0,216.03388714790344,run-4
3,20,1,6.9819637782385255,8.410634998257288,36.15783599460149,0,101.78453159332275,run-4
4,20,1,10.86415230760835,8.680668749630065,33.34187107603974,0,136.92031359672546,run-4
5,20,1,22.24823002642622,7.753929069511368,36.22474257133045,0,281.6194496154785,run-4
6,20,1,12.857224199757296,9.56563017766407,40.45974926778322,0,148.8160936832428,run-4
7,20,1,28.3051660038054,13.12923667539562,60.02056753482477,0,336.6319646835327,run-4
8,20,1,21.2204122126332,10.078005627377568,43.25149136357833,0,261.64379358291626,run-4
9,20,1,10.81742895339394,13.63176885484739,49.33033364833537,0,145.785249710083,run-4
10,20,1,23.807730574702443,10.89306112175772,51.85069982136321,0,291.8185930252075,run-4
11,20,1,21.161850208112664,10.189022533540928,49.66514547250545,0,266.09468483924866,run-4
12,20,1,28.11601842750189,12.262869186818222,60.02348590877735,0,339.60115909576416,run-4
13,20,1,23.10852992472811,11.09956714942697,44.430776848167504,0,284.8098795413971,run-4
14,20,1,25.138455794330174,11.46880163752608,60.01441892077178,0,308.2799868583679,run-4
15,20,1,28.382030880122187,12.923655795245118,60.0083748989175,0,340.37472796440125,run-4
16,20,1,14.124688999290594,10.221915609123847,41.18010100422147,0,191.6135938167572,run-4
17,20,1,24.78054224826096,6.436669973674043,39.352809932439136,0,305.6397747993469,run-4
18,20,1,28.976165664734676,8.06880998826906,48.06962310799595,0,337.78001856803894,run-4
19,20,1,24.69927838568397,8.798995243687216,52.30476780231013,0,300.4579076766968,run-4
0,20,1,7.073074457014107,7.899056539620394,30.998794004246616,0,104.32273769378662,run-13
1,20,1,11.076504359447066,11.06691866261372,43.33117710711675,0,155.63903880119324,run-13
2,20,1,16.969585252070807,11.338528309199509,42.82104061321695,0,223.92107772827148,run-13
3,20,1,22.538442093498094,11.752824019669836,49.733929719463255,0,278.8420264720917,run-13
4,20,1,27.10417673561947,12.75799249933833,60.07666688778267,0,327.5689353942871,run-13
5,20,1,21.533002272814663,5.901976740382206,34.23809451754325,0,272.4094612598419,run-13
6,20,1,19.20332272222308,7.483293068003631,29.91521205624221,0,240.362154006958,run-13
7,20,1,31.79535395794361,9.985277597984274,60.01924359766464,0,357.4620850086212,run-13
8,20,1,25.089501861603686,13.011185567045478,45.75832980106679,0,303.98435068130493,run-13
9,20,1,27.74423381050885,11.545426885314292,60.01587629661275,0,324.6105148792267,run-13
10,20,1,23.18013228651758,11.798094382660404,45.295918100963085,0,278.1067235469818,run-13
11,20,1,20.31800781942628,15.256551825170243,57.24568143128044,0,253.7891275882721,run-13
12,20,1,13.895003365377317,13.22229830269056,45.047668759692414,0,182.74603962898252,run-13
13,20,1,29.4050884396837,7.916827626876525,46.80991640299751,0,352.2743277549744,run-13
14,20,1,28.583520614438,10.405994838131845,60.00787120583684,0,344.0343940258026,run-13
15,20,1,30.561051893765885,7.29150915913164,43.78586208739752,0,366.8533716201782,run-13
16,20,1,23.389490085427763,8.955056877774343,49.50809093970383,0,293.8111324310303,run-13
17,20,1,18.581485165718487,14.987362677205324,48.44124371443756,0,236.37738394737244,run-13
18,20,1,26.77486290944512,15.112320636567356,60.02768872639885,0,322.4177134037018,run-13
19,20,1,29.54396831846998,9.161413355413751,49.50268190781172,0,350.09742879867554,run-13
0,20,1,6.463434406171361,2.981525087181415,14.176664197329613,0,89.66574001312256,run-19
1,20,1,10.139776760709788,7.633432483933668,38.26365464642351,0,133.85891580581665,run-19
2,20,1,14.137011632648228,5.188340855540962,24.77576195969468,0,187.72982239723208,run-19
3,20,1,11.068047138567454,12.114444712737455,40.22668273933591,0,153.6057107448578,run-19
4,20,1,6.780924643769763,6.021671613846397,18.697078319813567,0,90.77340888977052,run-19
5,20,1,15.39451986859882,12.044710296338712,48.052814235837054,0,204.9033954143524,run-19
6,20,1,20.396534695872937,10.149231944119078,42.34781148394456,0,253.1676790714264,run-19
7,20,1,17.898221659254453,7.582300209404664,30.92323831141289,0,234.8061230182648,run-19
8,20,1,15.00100337939249,7.008146157039648,39.59037167926704,0,190.00480604171756,run-19
9,20,1,22.549675578456128,18.903802919767717,60.002338035926165,0,277.68105602264404,run-19
10,20,1,26.46539917367765,4.936382332789174,36.20873634626042,0,323.40142798423767,run-19
11,20,1,13.836112007783203,8.148479178571113,33.77087758798655,0,187.39794158935547,run-19
12,20,1,25.11356917158757,8.987157787238045,43.17060327521617,0,299.54175448417664,run-19
13,20,1,21.48367447064898,8.305384514463178,34.23710186622699,0,263.1798839569092,run-19
14,20,1,19.379398477226072,12.281773193717658,57.06653515441823,0,246.812828540802,run-19
15,20,1,18.426163405560366,14.377324507477404,60.004906856302185,0,240.9115946292877,run-19
16,20,1,16.4911416627533,15.85120978448744,49.93202117397403,0,218.8544807434082,run-19
17,20,1,25.265083284640923,10.946751391441175,60.00916074280416,0,308.056259393692,run-19
18,20,1,23.0632015203128,10.430799294950464,60.02251507450023,0,281.06687092781067,run-19
19,20,1,26.16629442461275,13.062525857033128,60.01461281901395,0,299.8111810684204,run-19
0,20,1,6.418092814265056,5.124850754717775,27.106837109781747,0,96.48626399040222,run-2
1,20,1,4.224445390044455,4.427877003431741,22.977843036344,0,71.3675901889801,run-2
2,20,1,17.17637643765805,15.51380887188748,60.012996081717496,0,222.7447774410248,run-2
3,20,1,25.20894283953985,8.726396826691865,41.90292356710115,0,312.2960555553436,run-2
4,20,1,20.474679128277053,14.311257220535346,50.7544754035801,0,250.42211270332336,run-2
5,20,1,13.6302537851792,9.288268588283458,34.87253036727111,0,187.0627679824829,run-2
6,20,1,31.388766175453885,11.261880106870324,54.86343102798708,0,365.8902132511139,run-2
7,20,1,32.6221121488172,11.947950477323245,60.02839976249152,0,359.7198133468628,run-2
8,20,1,23.75472578419693,11.639955576564262,60.02174481311508,0,292.2424421310425,run-2
9,20,1,8.790862664390444,7.284498028076515,28.491053916869514,0,108.71019244194032,run-2
10,20,1,32.009188579701856,9.965515765090508,52.6951598513536,0,382.7054169178009,run-2
11,20,1,15.452571315363238,6.8516849703093,31.666711453354363,0,200.58832836151123,run-2
12,20,1,30.7941373080841,8.856126243457176,54.37824649146184,0,362.8695969581604,run-2
13,20,1,21.65749339170158,6.240807250818373,47.5820328312764,0,266.37422013282776,run-2
14,20,1,23.04756755400606,8.862927107516501,50.42511936740591,0,281.4531059265137,run-2
15,20,1,29.73582661472468,8.39642956002364,53.340017775498616,0,349.98557353019714,run-2
16,20,1,36.79815604705483,9.648001889260064,60.04794652050372,0,420.7376539707184,run-2
17,20,1,21.658772261447247,7.946918832491068,39.64059972236464,0,264.4339168071747,run-2
18,20,1,18.65284412121354,11.761578970750492,41.831022357540085,0,237.7392864227295,run-2
19,20,1,20.321834152865517,9.08317262953508,43.21719084303731,0,255.45428013801572,run-2
0,20,1,13.183226914598883,10.100380726537242,42.45828643607905,0,172.36094069480896,run-3
1,20,1,16.798776655846957,12.93981458348596,47.12548818529351,0,219.4638192653656,run-3
2,20,1,28.278379367708123,8.585399145062414,55.24677608200922,0,348.2272062301636,run-3
3,20,1,28.644887293834405,12.10661903886679,52.51452627783621,0,344.8076767921448,run-3
4,20,1,26.86993611183444,8.083729370133643,42.65482654081527,0,328.77474331855774,run-3
5,20,1,15.953602655178669,10.191338608131382,40.65150221539112,0,208.93789839744568,run-3
6,20,1,31.610033650294717,12.596312499013951,60.0149278631681,0,364.9094309806824,run-3
7,20,1,32.421080051716416,8.353226201920569,54.19506002878456,0,377.8718686103821,run-3
8,20,1,31.91881034096388,8.445810884344242,53.76442308393142,0,378.2163209915161,run-3
9,20,1,30.304670435447605,9.758412370240231,48.72673646803103,0,358.970201253891,run-3
10,20,1,26.290192431164662,17.390341695892,60.02107350783139,0,305.37632632255554,run-3
11,20,1,33.09519683726454,10.346186449840175,60.02377507691264,0,385.32175064086914,run-3
12,20,1,26.41692717872191,11.471001008725317,60.02547140562638,0,319.2817687988281,run-3
13,20,1,27.871744976753867,7.30575233501168,53.74191940670254,0,319.9845192432404,run-3
14,20,1,25.220310053625383,9.69903231172033,47.104133399576135,0,314.2446541786194,run-3
15,20,1,16.79560760811569,12.503434833924883,41.10269118110373,0,215.68268609046936,run-3
16,20,1,28.992182265493877,12.039192705005751,60.01610201565935,0,349.2802014350891,run-3
17,20,1,24.05159214090734,15.832607928091637,60.09980206276639,0,270.7297089099884,run-3
18,20,1,25.296061446585107,6.613501866748129,48.781235719893,0,311.31263518333435,run-3
19,20,1,33.391130115932484,11.485829751776524,60.00976212467687,0,386.96390295028687,run-3
0,20,1,12.25633636857765,16.38993057310958,55.09620195897992,0,155.92809057235718,run-0
1,20,1,21.65669290369205,9.057647529335888,37.86721147764083,0,274.07041668891907,run-0
2,20,1,14.823791914483138,14.508390168346038,54.64443256163512,0,191.99303030967712,run-0
3,20,1,32.04520141162168,13.927359357848209,60.02474030623464,0,369.2708086967468,run-0
4,20,1,15.33671207013002,14.747608566942814,60.00126817125509,0,206.33298468589783,run-0
5,20,1,21.147495593113376,8.8504032176446,37.75762431588826,0,257.70753955841064,run-0
6,20,1,30.63025024648548,10.829531613821723,49.02555374108093,0,352.3017542362213,run-0
7,20,1,22.645608791772204,11.730224974591746,52.73995610770595,0,280.1765213012696,run-0
8,20,1,23.97661179217256,10.077580336102049,42.91480371245193,0,293.4482350349426,run-0
9,20,1,27.88720230830207,9.363399693762288,45.39052925015376,0,335.6877546310425,run-0
10,20,1,30.395180795860156,10.961360094348883,60.0042666465943,0,356.09804582595825,run-0
11,20,1,24.87087920398408,8.170959199525063,43.1342193613248,0,304.1515564918518,run-0
12,20,1,27.567149217858184,9.399218543069704,52.73931293861041,0,334.8613407611847,run-0
13,20,1,27.64649622064191,8.447019134169391,46.76785652741395,0,335.9482731819153,run-0
14,20,1,26.01942113385076,10.786183067093214,58.88654423982972,0,314.5970826148987,run-0
15,20,1,30.5085125391492,7.262731814800523,54.80935200242822,0,360.2728114128113,run-0
16,20,1,14.33371928271131,13.833873785827508,45.04752419653298,0,184.27695035934448,run-0
17,20,1,30.887363252587413,10.314571860429972,60.0158452291634,0,358.65009021759033,run-0
18,20,1,29.30097368483907,6.2955440037189145,43.06623221619296,0,347.28501772880554,run-0
19,20,1,30.228815458804984,8.476560905993223,46.79863006757675,0,356.1411807537079,run-0
0,20,1,13.900714611262718,8.785900345374971,34.11405281586276,0,172.3426125049591,run-7
1,20,1,19.88974978126241,9.66722953910788,45.50423155968909,0,245.9194819927216,run-7
2,20,1,24.76086931009593,13.007363885477076,51.63481598987192,0,307.5952615737915,run-7
3,20,1,16.80871842914039,11.803738194531508,33.799342151043184,0,215.1434257030487,run-7
4,20,1,27.0179620175934,12.354344073688717,60.01600441192305,0,324.0810148715973,run-7
5,20,1,23.866196656369617,5.866546036985625,44.80587631315217,0,305.19921946525574,run-7
6,20,1,25.33775543754566,14.376170846615608,60.017980292414826,0,309.3586659431457,run-7
7,20,1,20.41150642958608,13.52146559473537,48.47914849869111,0,257.8475167751312,run-7
8,20,1,19.81730574776836,9.06000989363961,40.4684180208208,0,258.8846709728241,run-7
9,20,1,30.32525945399841,9.061756945927812,47.60915056545237,0,360.1862292289734,run-7
10,20,1,30.8499669298041,8.737102653656452,55.380565275079285,0,367.3832979202271,run-7
11,20,1,21.139646622329124,15.837577841277174,56.803343120836345,0,269.23074674606323,run-7
12,20,1,25.55214133353354,8.475592142996716,47.31961002287264,0,305.4031779766083,run-7
13,20,1,29.32893764740185,6.845187215958591,42.71296546344217,0,348.7093803882599,run-7
14,20,1,20.87046101442248,15.583700088464916,60.02428702555529,0,254.44747233390808,run-7
15,20,1,26.063217240163176,10.522178249492011,49.64923401184102,0,315.2696259021759,run-7
16,20,1,26.91947102262198,11.59652198270376,50.502064301560935,0,329.6119108200073,run-7
17,20,1,25.49197643775477,12.758597547158535,60.00037266307236,0,314.3234503269196,run-7
18,20,1,24.34288836393016,14.541298067393017,46.235611573048274,0,295.796147108078,run-7
19,20,1,21.02550882501628,6.446592785160743,29.36689420945917,0,272.2204258441925,run-7
0,20,1,13.81195345243988,8.733650005538346,29.62694069497391,0,179.2067673206329,run-8
1,20,1,12.28253930526382,8.191721216382854,41.7309365687485,0,160.3802559375763,run-8
2,20,1,11.841837680380284,11.918238012751027,50.38348879816809,0,158.77724361419678,run-8
3,20,1,15.007733497473073,6.109880655465458,29.352301529593007,0,191.27327013015747,run-8
4,20,1,9.129078548197706,6.224990982864197,23.40589293983796,0,126.43329977989195,run-8
5,20,1,15.492999760562862,9.025826347023315,34.12025775818284,0,203.4066379070282,run-8
6,20,1,20.762018372064382,8.538798305414337,44.4759425677631,0,262.48178458213806,run-8
7,20,1,5.957230680088989,5.006915878199273,27.01239434488399,0,89.96977686882019,run-8
8,20,1,3.105124193471919,1.1831918017271743,4.981587322239459,0,61.74071621894837,run-8
9,20,1,14.326900222424705,4.661787241459533,19.65026419794992,0,186.0390901565552,run-8
10,20,1,19.205500724565645,10.051334890753234,36.03858554615909,0,238.26571226119995,run-8
11,20,1,19.39048620013163,8.580187387197018,44.68592603368143,0,232.23022317886355,run-8
12,20,1,10.025075853705562,9.20592538131203,33.63962957153299,0,143.2161521911621,run-8
