generation,pop_size,n_species,fitness_avg,fitness_std,fitness_best,n_extinctions,time_elapsed,run
5,20,1,15.347030886867348,7.245190356649294,30.484223783344216,0,205.89392948150635,run-13
6,20,1,14.347597223877552,8.219266839812683,35.60316548492634,0,196.57893085479736,run-13
7,20,1,18.168229046418386,5.411801952870197,27.52153201212216,0,242.327342748642,run-13
8,20,1,11.822988935813694,8.043441361573324,38.7868231556783,0,168.3735659122467,run-13
9,20,1,3.5754811996559197,0.8672716740804169,4.928374866272709,0,65.53631973266602,run-13
10,20,1,18.112369659835466,9.625391344046106,39.17971102860445,0,236.57916402816767,run-13
11,20,1,14.6711315765136,10.207814563737,38.377258421664216,0,178.89139437675476,run-13
12,20,1,9.138266904219584,7.377572335456763,34.68057661518809,0,132.524240732193,run-13
13,20,1,7.205797320581352,5.515397077674288,24.336911910972827,0,114.33935832977296,run-13
14,20,1,14.73976086798164,11.503181757752102,50.85933292444831,0,200.0995557308197,run-13
15,20,1,20.68874516796982,10.096468499541627,50.10525196779062,0,280.73898363113403,run-13
16,20,1,11.65232737322837,9.214011944360658,40.32201644959903,0,163.5470690727234,run-13
17,20,1,11.703221658238917,8.160758442340484,27.839577183730164,0,164.59529638290405,run-13
18,20,1,5.96097470193151,4.214775636950426,16.14207662501883,0,86.19172143936157,run-13
19,20,1,21.68866170975943,12.23823847453524,44.27096782425217,0,280.8850748538971,run-13
0,20,1,6.697025602169842,4.766525574359408,20.518629309031247,0,110.34610748291016,run-19
1,20,1,13.110628136124044,11.341428064650904,41.207265034389074,0,172.75744795799255,run-19
2,20,1,15.02046371939358,6.188775240571318,29.474858102230183,0,203.557163476944,run-19
3,20,1,20.1620862343622,12.981473706392215,56.40726810831206,0,257.8808488845825,run-19
4,20,1,6.66875365435501,6.926901763281703,32.61791430796892,0,102.64683771133424,run-19
5,20,1,7.519673176779055,6.983285641241444,36.08646865196503,0,109.81687593460084,run-19
6,20,1,12.58561926936665,8.500719804027998,24.37433154477969,0,175.50088834762573,run-19
7,20,1,10.325837697918482,8.727777222492437,26.220184713592133,0,153.4872326850891,run-19
8,20,1,13.495248677308032,7.746674866480171,34.14154060691489,0,200.7850871086121,run-19
9,20,1,15.72389142361698,8.368090970609327,29.373261009546752,0,212.1635410785675,run-19
10,20,1,22.27583353599881,9.867997860138669,43.16430713343572,0,283.3197183609009,run-19
11,20,1,8.370951640590949,1.6829875695928849,10.541646771749171,0,129.6961510181427,run-19
12,20,1,23.01820382666573,11.189170969115011,60.01497408297831,0,301.67249059677124,run-19
13,20,1,20.147786297466805,8.95734744741569,47.92233418640651,0,267.61480140686035,run-19
14,20,1,9.106121757429522,6.191207913249098,25.597749561859484,0,137.89319801330566,run-19
15,20,1,13.90460237252528,10.201981936443389,36.3386571815466,0,188.72019124031067,run-19
16,20,1,4.082240134451223,1.8657090022169285,7.76021982887428,0,70.70098042488098,run-19
17,20,1,17.06473885527312,8.911469013027185,38.30362415899309,0,219.77167963981628,run-19
18,20,1,17.190368419590648,4.971002284579097,26.00361102553733,0,235.16288328170776,run-19
19,20,1,20.380644673240763,8.478001678354703,38.43910331837143,0,293.533518075943,run-19
0,20,1,7.096863677517076,4.378432210911661,19.4183041668745,0,114.5800530910492,run-2
1,20,1,4.235042380963443,4.696818754826074,24.256967261757087,0,87.97667336463928,run-2
2,20,1,12.312647980797346,9.82243305765026,39.30810897211957,0,176.78766751289368,run-2
3,20,1,12.504794672414253,7.883167690902142,39.239736623472446,0,172.97080969810486,run-2
4,20,1,19.634555499926137,8.114604754759176,42.37736461587014,0,256.8419525623321,run-2
5,20,1,11.838079029671846,10.07407111506608,44.150684776215485,0,157.04464173316956,run-2
6,20,1,8.586607174575837,8.489440332408632,30.01805496178998,0,124.88790035247804,run-2
7,20,1,17.970731423455085,7.9347372382771635,39.18918290198543,0,244.2538998126984,run-2
8,20,1,18.929176349935773,6.826230060226385,38.06393903260357,0,245.34237217903137,run-2
9,20,1,9.096808762276485,4.604659211558563,20.605816594481947,0,111.52496933937071,run-2
10,20,1,19.337315436286296,6.813268072451352,29.83758271666113,0,252.20577001571652,run-2
11,20,1,12.691627530865562,7.717686340201326,25.45959092776468,0,176.91355228424072,run-2
12,20,1,19.719891640821,10.150808144402928,40.168627026188354,0,265.50937962532043,run-2
13,20,1,24.40023700393832,12.529918951692592,50.46257217556844,0,335.86237049102783,run-2
14,20,1,17.0398136326399,12.441897705874611,60.00393341215388,0,224.219664812088,run-2
15,20,1,27.13460138837921,9.89368339247427,53.66436426141088,0,347.0789966583252,run-2
16,20,1,20.61673222404854,9.38287189294177,37.97806351165955,0,271.9805986881256,run-2
17,20,1,11.634624293320575,13.034452900771209,60.00190309186728,0,172.52236890792847,run-2
18,20,1,4.275997381540541,0.3862079581184984,4.859146012468902,0,78.30020928382874,run-2
19,20,1,13.12128256829212,5.604910192002377,23.274611688899583,0,187.43295335769653,run-2
0,20,1,13.89425661914848,10.99433634781254,49.07190610061553,0,187.0467004776001,run-3
1,20,1,11.44427215306682,6.385273392409896,34.93051329393251,0,169.9564664363861,run-3
2,20,1,8.571881256247753,7.366137677477344,28.26482583326799,0,148.18792915344238,run-3
3,20,1,19.29246139279152,3.483952169932205,25.0489178464912,0,256.80364513397217,run-3
4,20,1,11.445929898188052,5.930773752419015,33.5448955045158,0,161.0232961177826,run-3
5,20,1,10.266295337633236,6.549143418270449,23.72703101160938,0,145.9413332939148,run-3
6,20,1,22.628972743811666,11.549803488350395,47.112802433009,0,274.6559908390045,run-3
7,20,1,24.916732580462707,11.3384667792932,48.82911602744967,0,312.36610317230225,run-3
8,20,1,21.28317730624642,7.732804513361433,38.61924684707567,0,278.8784778118133,run-3
9,20,1,20.03203206055556,11.187801038046963,47.64612356697052,0,296.4395520687103,run-3
10,20,1,12.53754737206402,8.333722579582776,34.5022143823922,0,172.85966968536377,run-3
11,20,1,18.966160374359383,9.055565034680289,40.026982183737175,0,249.6941330432892,run-3
12,20,1,5.819559385440343,4.578932419245894,22.694983808363077,0,84.43531441688538,run-3
13,20,1,14.041858493672212,14.978252025868397,60.00390432439729,0,188.952351808548,run-3
14,20,1,11.867450627235298,9.584022147570789,41.37419843280503,0,168.10807156562805,run-3
15,20,1,7.50986029587114,5.19525040119729,20.909823343344968,0,101.7413535118103,run-3
16,20,1,22.10330526789128,9.604923967957184,42.70689126316094,0,276.07345747947693,run-3
17,20,1,5.363055193715505,4.313835945766549,23.69926847775641,0,81.31358647346497,run-3
18,20,1,18.95089476772098,5.148106822655285,26.54468465683963,0,250.90616154670715,run-3
19,20,1,3.573263502455326,0.0480581540243902,3.6820691295235,0,66.72455525398254,run-3
0,20,1,10.739739648321557,8.229671588594071,25.149845458364272,0,157.61228227615356,run-0
1,20,1,18.312468717182814,10.61533352805316,42.563104139498726,0,269.98025274276733,run-0
2,20,1,8.788178934246208,6.950958768616966,22.10900817851853,0,133.9751174449921,run-0
3,20,1,14.38382900049388,11.583200278506297,39.31062286728282,0,215.4831519126892,run-0
4,20,1,9.082019584696967,11.20650860336299,55.84810914124886,0,138.20215129852295,run-0
5,20,1,4.504458522802198,0.676158472009514,6.97833519174586,0,72.64954137802124,run-0
6,20,1,21.461854256512545,7.180092283886816,39.767603715827,0,279.39664816856384,run-0
7,20,1,16.915716060385527,5.081215437730244,26.90761371396062,0,228.69508862495425,run-0
8,20,1,8.006018796159204,6.2105063421631685,25.046495375402326,0,113.4603786468506,run-0
9,20,1,11.445237774766277,4.778854462282448,26.760387610813467,0,144.79796171188354,run-0
10,20,1,19.47965511321072,14.724388921115386,60.00127312652833,0,250.9012017250061,run-0
11,20,1,11.378740536827754,4.21657718594043,21.440927828705476,0,165.007061958313,run-0
12,20,1,5.309222548791185,4.2085973808830826,23.652491786801765,0,84.54215550422668,run-0
13,20,1,13.743657389261362,6.517197025952403,35.43545854946898,0,186.43538570404053,run-0
14,20,1,16.191736973359017,4.90143422428549,24.764635877162476,0,239.1694619655609,run-0
15,20,1,4.958160168097171,0.9661291611557984,9.164228046887706,0,87.61007332801819,run-0
16,20,1,20.17713187220709,4.020513341776718,23.764106476455456,0,266.64370560646057,run-0
17,20,1,8.151610463017104,3.720151351141632,22.732037530823675,0,107.2620198726654,run-0
18,20,1,14.639875728706851,7.778118162902569,33.84355878083384,0,208.0759904384613,run-0
19,20,1,15.787772515970524,6.146769798018467,32.379368055539665,0,222.19362020492557,run-0
0,20,1,12.870498477745986,7.153242499512206,22.657059725279534,0,177.04276823997498,run-7
1,20,1,9.08177906458977,3.6386276669170607,12.52176327339628,0,140.59348821640015,run-7
2,20,1,5.47380037550302,0.0317709279772369,5.557503398919108,0,81.84637069702148,run-7
3,20,1,4.68970817213742,0.0195633900187462,4.71633045471893,0,74.54672884941101,run-7
4,20,1,2.303327763241514,0.0204194808434266,2.3607923198336485,0,55.59059476852417,run-7
5,20,1,18.7617930495571,9.278474449627408,48.39521043990993,0,235.3396201133728,run-7
6,20,1,4.138365160602014,0.0654484442472669,4.251431606799433,0,70.87210035324097,run-7
7,20,1,6.554538602714032,0.4394635764244078,8.310071966271448,0,113.76050162315369,run-7
8,20,1,8.149902788989436,0.4312193812454202,9.456795920471986,0,107.32328271865843,run-7
9,20,1,14.70223443286918,1.1797407682963943,15.283480869737284,0,209.88325238227844,run-7
10,20,1,17.008575965838723,1.5784853838111614,17.400575333377475,0,234.32068181037903,run-7
11,20,1,5.138985946604175,0.0133803574901191,5.161769034643958,0,98.25006437301636,run-7
12,20,1,7.8096215961170685,0.600838646540722,8.001242604177126,0,102.21784472465517,run-7
13,20,1,14.919154467156083,0.0325702099783321,14.988425357005283,0,205.37231731414795,run-7
14,20,1,3.921606425208944,0.0475516182394857,4.023790321885354,0,68.03744268417358,run-7
15,20,1,25.12022951306041,0.0500964087947151,25.281339600591824,0,315.6020975112915,run-7
16,20,1,9.220396592033229,1.2733857675956084,9.593130302869683,0,137.57889366149902,run-7
17,20,1,9.490608488740545,1.2645258016740286,9.885977535984152,0,137.7197241783142,run-7
18,20,1,5.170554951449046,0.1378687164662741,5.745262011467819,0,79.99783253669739,run-7
19,20,1,5.433694744058694,0.6486372700017021,6.800972798361993,0,81.59969758987427,run-7
0,20,1,12.069095349072118,7.411972783459961,26.22121329046717,0,162.33688259124756,run-8
1,20,1,10.359707797547324,5.482654807768948,33.18975202810657,0,149.43857383728027,run-8
2,20,1,5.194709015874783,0.7723789778707906,7.262751861785937,0,79.70791935920715,run-8
3,20,1,13.859491811334314,8.268216168732616,41.66328910829376,0,195.40354704856875,run-8
4,20,1,3.6971584053289113,0.5960867401048087,5.14352559883099,0,66.56240224838257,run-8
5,20,1,8.874826265926183,1.749868939492498,10.391713840339662,0,117.741934299469,run-8
6,20,1,16.120161008814325,4.688903035727475,29.86073843113076,0,215.74978637695312,run-8
7,20,1,7.332892067962914,6.879238457175217,34.97439053861724,0,117.24802494049072,run-8
8,20,1,13.4813779197711,12.0689224139637,34.33127529725401,0,188.13950896263125,run-8
9,20,1,13.459427916625028,4.728005638889766,20.032113810834364,0,190.39490151405332,run-8
10,20,1,12.41266760887646,8.933707173212785,30.835632150322706,0,177.72623944282532,run-8
11,20,1,19.97737152433412,8.461872059759665,38.9418829535656,0,267.6520278453827,run-8
12,20,1,15.739221354607272,9.150432585413942,30.780325735026565,0,215.328871011734,run-8
13,20,1,16.267573991358166,8.953020824019992,27.682170397631417,0,224.6070711612701,run-8
14,20,1,14.555887838375156,6.347802476350081,26.53605109231635,0,204.5021412372589,run-8
15,20,1,14.26120465932106,8.774297975798609,29.042460611176253,0,192.6359803676605,run-8
16,20,1,11.584846698108716,10.26010947353286,49.47832850646234,0,167.4089469909668,run-8
17,20,1,10.488816883826653,8.891170290402055,29.247223144454097,0,152.30729413032532,run-8
18,20,1,9.595380114789048,7.327421414659928,33.09758687738601,0,139.6768958568573,run-8
19,20,1,20.018000608285572,9.961187342866726,35.1454146887593,0,258.3392114639282,run-8
0,20,1,12.743032203944828,6.898264220373589,28.6949734349718,0,179.3394899368286,run-1
1,20,1,26.357690266101788,11.619411287065638,51.03595192642742,0,326.3566689491272,run-1
2,20,1,9.013183665576715,12.233969028313208,52.57049917445876,0,139.1295850276947,run-1
3,20,1,3.5586426866382803,0.0449606756987149,3.736371586837511,0,66.06924939155579,run-1
4,20,1,15.424329298535923,7.694917965757737,29.20223653945933,0,209.7680690288544,run-1
5,20,1,15.399940622729783,9.028859332142666,44.21892626531601,0,200.14785981178284,run-1
6,20,1,6.524959014654594,5.200677194770711,21.743284628654923,0,94.143296957016,run-1
7,20,1,8.018625614713551,5.716888603460705,28.36039465326382,0,110.65089774131776,run-1
8,20,1,20.61355928331216,10.150957613760257,45.9706859812725,0,285.7326214313507,run-1
9,20,1,18.055282251611377,6.646284089409637,34.25247263774828,0,244.80184507369995,run-1
10,20,1,4.047543298047367,0.2649704411095622,4.763697122072413,0,70.14469146728516,run-1
11,20,1,7.241374491344319,4.81186374537635,22.634181583708127,0,101.42810773849487,run-1
12,20,1,17.89610681779876,15.398385859083008,60.02527983743012,0,225.8074984550476,run-1
13,20,1,15.017815759396171,12.005632349535103,45.37602603328924,0,204.879802942276,run-1
14,20,1,24.26998169085412,11.919696718702848,59.17676125502593,0,300.6910824775696,run-1
15,20,1,15.469001389312632,12.410765473433448,50.62213599634921,0,225.11041283607483,run-1
16,20,1,24.21775269822671,13.36686110107588,55.1324051869943,0,298.8832850456238,run-1
17,20,1,9.91566579581962,8.213134586026161,31.38039581356128,0,155.22001886367798,run-1
18,20,1,20.847678526541884,8.963711382232928,43.008581874338766,0,259.7471489906311,run-1
19,20,1,14.34162366811088,7.614175367035971,29.183519278962716,0,197.7750089168549,run-1
0,20,1,7.212320637505778,1.993414377594704,13.365146533231217,0,98.31064915657043,run-17
1,20,1,15.990913904038605,10.289388827342965,36.052140285558046,0,218.33343625068665,run-17
2,20,1,14.81972512324822,6.135667449859426,25.407333544027725,0,197.9619264602661,run-17
3,20,1,11.48170628041532,4.471014216585758,28.45676782116294,0,164.50248098373413,run-17
4,20,1,13.418448210125522,8.094658450795968,26.531592426813557,0,192.69082355499268,run-17
5,20,1,2.8632009311193167,0.8704910661269714,4.407587116012531,0,59.36266541481018,run-17
6,20,1,17.103453693439317,9.861974796562814,30.1254229482681,0,224.69660830497745,run-17
7,20,1,17.639675125167134,6.091786322161802,39.946563993744405,0,232.71738386154172,run-17
8,20,1,13.26784109113711,5.19009117808328,27.17732594845361,0,186.6740710735321,run-17
9,20,1,18.482818174848823,8.256587113068143,31.7482906398472,0,253.63152360916135,run-17
10,20,1,18.162837110101677,5.257714676696264,32.951534325521735,0,246.31743240356445,run-17
11,20,1,6.587378140546899,7.443347407195625,34.49412358226821,0,108.04941773414612,run-17
12,20,1,9.994450374237356,8.465593456600262,36.37783301973406,0,138.33232593536377,run-17
13,20,1,18.284131835614744,5.615772433281259,32.82866415334199,0,229.33019018173215,run-17
14,20,1,8.121471281485348,4.129592717956315,20.966940787881995,0,127.68542504310608,run-17
15,20,1,11.243503465561826,8.052204283732136,43.62419092951773,0,152.06100273132324,run-17
16,20,1,22.56120603514855,8.071598630591055,44.06580537577554,0,291.0735983848572,run-17
17,20,1,11.675786154003324,9.252920968595609,37.52411977139228,0,163.54495787620544,run-17
18,20,1,4.500815132630528,0.4173829256148364,5.0123246005289,0,74.33954310417175,run-17
19,20,1,7.911821013193512,6.755335411368275,25.11224550189645,0,129.3622784614563,run-17
0,20,1,7.956330254741365,3.60811194465734,16.21465278872265,0,125.1307647228241,run-16
1,20,1,6.380611498345908,3.825612124562913,20.462647778556143,0,93.77392172813416,run-16
2,20,1,17.855819138721955,7.960384411072392,44.79054394931482,0,241.57482719421387,run-16
3,20,1,17.04192747904067,12.413884757662949,58.18245795350024,0,231.68828296661377,run-16
4,20,1,18.597688099271387,7.044279580245055,37.91710621757581,0,248.81043243408203,run-16
5,20,1,12.827342871929712,4.514540889324059,21.733232079452115,0,187.90819311141968,run-16
6,20,1,6.93002720166028,4.892140162334811,22.44759222500791,0,110.87133312225342,run-16
7,20,1,16.93477503055069,11.276078787758935,46.21496537349668,0,226.90064215660092,run-16
8,20,1,4.372033191132985,0.5013017035313493,5.205239503221687,0,72.02534747123718,run-16
9,20,1,18.48280200938229,5.540056614506283,28.85955599665438,0,247.30820488929749,run-16
10,20,1,22.369732209844283,8.11984928726626,48.49748178620129,0,285.9350872039795,run-16
11,20,1,14.401607072996375,6.148080836237285,21.69248441078158,0,195.758624792099,run-16
12,20,1,19.06651631640277,7.528768474461822,33.67819887859226,0,257.6565296649933,run-16
13,20,1,15.676098405840465,10.551113087959374,40.09964041290663,0,206.84175634384155,run-16
14,20,1,2.3554301122845733,0.0794974000772072,2.685575489574601,0,54.72916030883789,run-16
15,20,1,13.087730464314808,6.437102601971124,36.588408714405794,0,181.60131883621216,run-16
16,20,1,9.380321059687972,5.023493160342798,29.11256886575323,0,142.1570234298706,run-16
17,20,1,14.6508036294336,8.644177904734587,33.52519118363718,0,199.24442839622495,run-16
18,20,1,15.010244566984912,7.890533027589475,38.61522266067542,0,194.40111184120175,run-16
19,20,1,8.359965673853049,7.13787672781501,21.574803691759143,0,126.34242105484007,run-16
0,20,1,10.319698008263408,6.611288973688151,29.673392954057352,0,142.72901368141174,run-6
1,20,1,9.45020636519802,11.71060926824434,42.72210902464169,0,134.54613995552063,run-6
2,20,1,12.929047934507178,8.93594461623898,32.33226411227767,0,182.42153334617612,run-6
3,20,1,18.50958468209106,13.35858302112792,60.00015059848658,0,242.32220697402957,run-6
4,20,1,9.468032458938133,6.10794281503188,31.59724851199973,0,139.0677046775818,run-6
5,20,1,11.79038413123012,5.863759551237201,23.80772156647021,0,173.89314556121826,run-6
6,20,1,20.11749898086082,7.31557005956022,34.20274749172962,0,257.63384556770325,run-6
7,20,1,20.654480615333416,9.018202521751007,52.20288426966976,0,272.27319526672363,run-6
8,20,1,16.136900933091624,10.109620277698989,38.58914043203687,0,216.4952085018158,run-6
9,20,1,17.409563010033725,7.468469466952231,37.5437640102676,0,236.958153963089,run-6
10,20,1,17.34403296999709,12.993246606592333,60.02682071861788,0,229.25608587265012,run-6
11,20,1,9.70110941088728,3.7155527872462737,22.814153651447032,0,143.63111782073975,run-6
12,20,1,11.97458528476985,9.67970561327465,38.17970208240741,0,170.31094789505005,run-6
13,20,1,18.58823671793729,10.082583673355783,37.76905235018937,0,255.7492163181305,run-6
14,20,1,16.72263881681152,6.756548056183608,30.971612794219947,0,221.4891946315765,run-6
15,20,1,9.658928150189732,5.697526641708746,23.64053894891984,0,150.48998832702637,run-6
16,20,1,15.618204056606832,11.993600711377546,47.213859792670135,0,205.5686399936676,run-6
17,20,1,4.702798500863886,2.952032432750124,16.141337361643856,0,75.47562336921692,run-6
18,20,1,5.371353036426779,1.9404017550348192,7.665815086541018,0,96.46578526496889,run-6
19,20,1,19.738838844893596,11.487830695979175,60.00865407868674,0,252.39241075515747,run-6
0,20,1,9.747804048118253,7.132843333045554,23.73518572037892,0,141.78928303718567,run-11
1,20,1,14.46889269084053,8.369798171709562,28.29657350245152,0,214.79130148887637,run-11
2,20,1,15.045497966726137,6.0862084553871645,29.61631349994512,0,220.32228899002075,run-11
3,20,1,14.649010210083464,5.840815249749541,30.78971179330721,0,201.7149202823639,run-11
4,20,1,4.248879807630067,0.4992065102298352,4.967031081110543,0,71.7452347278595,run-11
5,20,1,4.058474990366377,0.7161488197911139,4.551893803463313,0,70.60430192947388,run-11
6,20,1,13.343357544775756,8.462715833178448,25.14751284510747,0,190.3719792366028,run-11
7,20,1,18.10788835477117,7.769717845783601,38.453385902037546,0,248.2907133102417,run-11
8,20,1,7.520839628231494,5.9720075229124365,19.584134977000694,0,129.4455373287201,run-11
9,20,1,18.623344810851545,14.551333500802434,60.056743002471954,0,264.4038872718811,run-11
10,20,1,20.00070901613023,12.511638884391392,48.1152473525913,0,257.6400399208069,run-11
11,20,1,14.023894992860582,13.813106885167748,60.17966886543129,0,183.05912923812863,run-11
12,20,1,6.493405382449092,6.31987358982873,28.26027804373962,0,106.82177424430849,run-11
13,20,1,11.74746474214922,3.713733085713431,19.531142913292,0,164.2805471420288,run-11
